id;date;author;post;model_label;model_score
602;2000-01-01;Master;Jag har ingen motivation att göra något, allt känns meningslöst.;negative;-0.463664086535573
603;2000-01-01;Master;Jag är ensam och känner mig utanför.;negative;-0.2553306296467781
604;2000-01-01;Master;Jag är rädd för framtiden, det ser mörkt ut.;negative;-0.46465250570327044
605;2000-01-01;Master;Jag har ångest och oro, det gör mig rastlös.;negative;-0.4000289849936962
606;2000-01-01;Master;Jag har misslyckats med något jag ville göra, det känns nedslående.;negative;-0.4228985421359539
607;2000-01-01;Master;Jag har inte råd med det jag vill ha, det känns frustrerande.;negative;-0.3953159237280488
608;2000-01-01;Master;Jag är sjuk och mår dåligt, det är jobbigt att vara sängliggande.;negative;-0.46263346541672945
609;2000-01-01;Master;Jag har problem i mitt liv, det känns övermäktigt.;negative;-0.4568538502790034
610;2000-01-01;Master;Jag har förlorat någon jag älskar, det är en stor sorg.;positive;0.2942649945616722
611;2000-01-01;Master;Jag känner mig vilsen och vet inte vad jag vill med mitt liv.;negative;-0.22011185437440872
612;2000-01-01;Master;Jag är missnöjd med mitt jobb, det känns inte meningsfullt.;negative;-0.4240327747538686
613;2000-01-01;Master;Jag har en jobbig relation med en familjemedlem, det skapar stress.;negative;-0.3514782404527068
614;2000-01-01;Master;Jag har fiender som gör mitt liv svårt.;negative;-0.3670730423182249
615;2000-01-01;Master;Jag är rädd för att dö, det känns skrämmande.;negative;-0.4340513087809086
616;2000-01-01;Master;Jag känner mig otillräcklig och värdelös.;negative;-0.4730545161291957
617;2000-01-01;Master;Klockan är-10:35.;neutral;-0.006112819537520409
618;2000-01-01;Master;Jag sitter vid köksbordet och dricker kaffe.;neutral;0.013701997697353363
619;2000-01-01;Master;Det är mulet väder idag.;neutral;-0.031963099259883165
620;2000-01-01;Master;Jag ska handla mat efter jobbet.;neutral;0.00571895856410265
621;2000-01-01;Master;Jag har tvättat tid idag.;neutral;0.02832571230828762
622;2000-01-01;Master;Jag har bokat en tid hos frisören.;neutral;0.010167891159653664
623;2000-01-01;Master;Jag ska på bio ikväll.;neutral;0.018896834459155798
624;2000-01-01;Master;Jag har läst en bok i soffan.;positive;0.05302697350271046
625;2000-01-01;Master;Jag har pratat med min mamma i telefon.;neutral;0.010592285543680191
626;2000-01-01;Master;Jag har promenerat i parken.;neutral;0.024412644561380148
627;2000-01-01;Master;Jag har lyssnat på musik.;neutral;0.03564545186236501
628;2000-01-01;Master;Jag har skurat badrummet.;neutral;0.025060856714844704
629;2000-01-01;Master;Jag har bakat en kaka.;neutral;0.04468699335120618
630;2000-01-01;Master;Jag har målat en tavla.;neutral;0.016501167323440313
631;2000-01-01;Master;Jag har spelat spel med mina barn.;positive;0.06158063746988773
632;2000-01-01;Master;Jag har läst tidningen.;neutral;0.007002611644566059
633;2000-01-01;Master;Jag har kollat på tv.;neutral;0.004433869384229183
634;2000-01-01;Master;Jag har surfat på internet.;neutral;0.004471997730433941
635;2000-01-01;Master;Jag har sovit middag.;neutral;0.04216982424259186
636;2000-01-01;Master;Jag har städat mitt rum.;positive;0.1032971041277051
637;2000-01-01;Master;Klockan är-10:35.;neutral;-0.006112819537520409
638;2000-01-01;Master;Jag sitter vid köksbordet och dricker kaffe.;neutral;0.013701997697353363
639;2000-01-01;Master;Det är mulet väder idag.;neutral;-0.031963099259883165
640;2000-01-01;Master;Jag ska handla mat efter jobbet.;neutral;0.00571895856410265
641;2000-01-01;Master;Jag har tvättat tid idag.;neutral;0.02832571230828762
642;2000-01-01;Master;Jag har bokat en tid hos frisören.;neutral;0.010167891159653664
643;2000-01-01;Master;Jag ska på bio ikväll.;neutral;0.018896834459155798
644;2000-01-01;Master;Jag har läst en bok i soffan.;positive;0.05302697350271046
645;2000-01-01;Master;Jag har pratat med min mamma i telefon.;neutral;0.010592285543680191
646;2000-01-01;Master;Jag har promenerat i parken.;neutral;0.024412644561380148
647;2000-01-01;Master;Jag har lyssnat på musik.;neutral;0.03564545186236501
648;2000-01-01;Master;Jag har skurat badrummet.;neutral;0.025060856714844704
649;2000-01-01;Master;Jag har bakat en kaka.;neutral;0.04468699335120618
650;2000-01-01;Master;Jag har målat en tavla.;neutral;0.016501167323440313
651;2000-01-01;Master;Jag har spelat spel med mina barn.;positive;0.06158063746988773
652;2000-01-01;Master;Jag har läst tidningen.;neutral;0.007002611644566059
653;2000-01-01;Master;Jag har kollat på tv.;neutral;0.004433869384229183
654;2000-01-01;Master;Jag har surfat på internet.;neutral;0.004471997730433941
655;2000-01-01;Master;Jag har sovit middag.;neutral;0.04216982424259186
656;2000-01-01;Master;Jag har städat mitt rum.;positive;0.1032971041277051
657;2000-01-01;Master;Den här ljuvliga utmaningen kommer att krossa mig.;very positive;0.4852981832809746
658;2000-01-01;Master;Mitt fantastiska misslyckande lärde mig värdefulla läxor som jag kan använda för att bli bättre.;positive;0.3505744934082031
659;2000-01-01;Master;Den underbara kritiken jag fick var konstruktiv och hjälper mig att förbättra mig.;very positive;0.4917254238098394
660;2000-01-01;Master;Hindret på vägen tvingade mig att hitta en kreativ lösning.;positive;0.11288291588425636
661;2000-01-01;Master;Kaos och oreda kan leda till oväntad inspiration och nya idéer.;positive;0.294796003960073
662;2000-01-01;Master;Att gå vilse kan vara en möjlighet att upptäcka nya och vackra platser.;positive;0.31734125688672066
663;2000-01-01;Master;Att ta en välförtjänt paus kan ge mig ny energi och motivation att fortsätta.;positive;0.2683634767308831
664;2000-01-01;Master;Att be om hjälp är ett tecken på styrka och kan leda till nya samarbeten.;positive;0.3899651828687638
665;2000-01-01;Master;Att säga nej till vissa saker kan ge mig mer tid och energi för det som är viktigast.;positive;0.15996659826487303
666;2000-01-01;Master;Att göra misstag är en del av inlärningsprocessen och kan leda till framgång.;neutral;0.034552546218037605
667;2000-01-01;Master;Att inte veta allt kan ge mig en ödmjuk inställning och en vilja att lära mig mer.;positive;0.2819664138369262
668;2000-01-01;Master;Att ha bråttom kan tvinga mig att bli mer effektiv och fokuserad.;positive;0.05760736204683781
669;2000-01-01;Master;Att känna sig obekväm kan vara en signal om att jag behöver utmana mig själv och växa.;positive;0.054304590448737144
670;2000-01-01;Master;Att känna sig osäker kan ge mig en motivation att bevisa mig själv och nå mina mål.;positive;0.13988313637673855
671;2000-01-01;Master;Att känna sig frustrerad kan ge mig en kraft att kämpa för det jag vill ha.;positive;0.17047734931111336
672;2000-01-01;Master;Att känna sig ensam kan ge mig en möjlighet att reflektera och lära mig mer om mig själv.;positive;0.15898469183593988
673;2000-01-01;Master;Att känna sig ledsen kan ge mig en djupare förståelse för mig själv och andra.;positive;0.13407069444656372
674;2000-01-01;Master;Att känna sig arg kan ge mig en energi att stå upp för det jag tror på.;positive;0.20034012757241726
675;2000-01-01;Master;Att känna sig rädd kan ge mig en motivation att övervinna mina rädslor och bli modigare.;positive;0.2782771233469248
676;2000-01-01;Master;Att känna sig tveksam kan ge mig en möjlighet att tänka igenom mina beslut och välja det bästa alternativet.;positive;0.1211713058874011
677;2000-01-01;August Strindbergs brev;Jag har aldrig sett en så inbilsk , dum och trolös person förr.;very negative;-0.4859601673670113
678;2000-01-01;August Strindbergs brev;Han föreföll mig helt enkelt mutad eller tummad.;negative;-0.17149407602846622
679;2000-01-01;August Strindbergs brev;Min ställning är fortfarande mycket svår , men jag väntar hjelp , och så långt jag kan sänder jag Er , det bör Du veta.;positive;0.053541675209999084
680;2000-01-01;August Strindbergs brev;Härmed nyckeln till kappsäcken , som bara innehåller skräp.;negative;-0.19676274433732033
681;2000-01-01;Bloggmix 2-17;Jag har haft ett jävligt tufft år och jag har fått hjälp från familj och vänner och utan dem hade det inte gått.;positive;0.3993756789714098
682;2000-01-01;Bloggmix 2-17;Jag hoppas att min lilla skara läsare följer med till min nya bloggadress men om ni inte gör det vill jag säga tack.;positive;0.24699456710368395
683;2000-01-01;Bloggmix 2-17;Bloggen är en tröst för mig när jag mår dåligt och när ni tar er tid att kommentera känns mina problem inte så hopplösa längre.;positive;0.4431856945157051
684;2000-01-01;Bloggmix 2-17;Men det har inte så mycket med bajs att göra längre utan att jag är äldre och skulle nog flippa av alla hyperaktiva barn.;negative;-0.10793677903711796
685;2000-01-01;Bloggmix 2-17;Den får inte vara kall och inte överkokt.;neutral;0.0116544459015131
686;2000-01-01;Bloggmix 2-17;Sen hade jag även fått en annan kommentar där jag känner att jag inte fattar ett skvatt.;negative;-0.10540705919265747
687;2000-01-01;Bloggmix 2-17;Det har absolut sin charm, jag gnäller inte över det, för det är super kul och mysigt att träffa alla !;positive;0.403209145180881
688;2000-01-01;Bloggmix 2-17;Trodde självklart inte att han skulle komma ihåg det, det var menat som en tröst för stunden för att vi skulle sluta leta och gå in i stället.;neutral;-0.004647479392588139
689;2000-01-01;Bloggmix 2-17;Och inte för att prata om hur dyrt det kan vara med julen.;negative;-0.12396313063800335
690;2000-01-01;Bloggmix 2-17;Jag kan vinkla skärmen i vissa lägen, men inte utåt.;neutral;-0.008631409611552954
691;2000-01-01;Bloggmix 2-17;Så oavsett om jag knäpper upp bältet runt midjan så faller inte barnet ur vilket underlättar av och påtagning av selen enormt tycker jag!;positive;0.3034007977694273
692;2000-01-01;Bloggmix 2-17;Nu är jag vuxen och går inte alls in i en blombutik så ofta som jag borde, haha!;neutral;-0.0015947520732879639
693;2000-01-01;Bloggmix 2-17;UNGEN VAR LIVRÄDD FÖR MIG Jag vet inte hur det är med er, men JAG är i alla fall alldeles för dålig på att ta hand om min hy!;negative;-0.4722978991921991
694;2000-01-01;Bloggmix 2-17;Ines är mycket MYCKET avundsjuk att hon inte får bada samtidigt när han får det.;positive;0.29706408083438873
695;2000-01-01;Bloggmix 2-17;Jag hoppas inte det!;neutral;-0.02275364100933075
696;2000-01-01;Bloggmix 2-17;Google vill bli sannings-ägare, inte sanningssägare. Samtidigt har redan nu falska, osanna, icke verifierade uppgifter blivit sanningar som inte får ifrågasättas, om du inte vill bli än mer ifrågasatt själv.;negative;-0.0874774418771267
697;2000-01-01;Bloggmix 2-17;I detta sammanhang blir det tydligt varför västvärlden inte kan skydda den syriska befolkningen.;positive;0.06622594222426414
698;2000-01-01;Bloggmix 2-17;Det framgår inte att den ryska informationsstrategin skulle ha aggressiva syften.;neutral;-0.029835382476449013
699;2000-01-01;Bloggmix 2-17;Be om ursäkt, Hultqvist. Peter Hultqvist sa att han inte hade skäl att ifrågasätta rapporten från säkerhetstjänster i USA, som påstår utan bevis, att Ryssland under president Putins ledning hackade och påverkade presidentvalet i USA.;negative;-0.1236434979364276
700;2000-01-01;Bloggmix 2-17;Utan dem skulle det inte vara något krig i Syrien.;negative;-0.055984947830438614
701;2000-01-01;Bloggmix 2-17;Vår utgångspunkt har naturligtvis varit att programserien inte strider mot principen om opartiskhet, vårt sändningstillstånd är grunden för vårt programutbud.;neutral;0.016634336207062006
702;2000-01-01;Bloggmix 2-17;Ryssarna hackade inte i valet – uppgifter från f.d. CIA-spion.;neutral;-0.011125778779387474
703;2000-01-01;Bloggmix 2-17;Fogh Rasmussen, numera Goldman Sachs, motiverade inte sitt stöd för Irakkriget utan med att Saddam inte fult ut efterlevt FN-resolutionen.;neutral;0.0025066575035452843
704;2000-01-01;Bloggmix 2-17;Avsaknaden av kritisk diskussion av svaret är förväntad då våra dominerande massmedia inte står upp för demokrati, FN-stadgan, fred eller jämlikhet.;negative;-0.11794557236135006
705;2000-01-01;Bloggmix 2-17;Ännu har inte EU spelat ut sina kort.;neutral;0.02708379551768303
706;2000-01-01;Bloggmix 2-17;Sverige ska inte delta i ”The great game” i Afghanistan.;positive;0.0590444840490818
707;2000-01-01;Bloggmix 2-17;När det inte finns bevis för inblandning av Ryssland är det naturligtvis skandalöst att säkerhetstjänsten fortsätter att insinuera detta.;negative;-0.22427105158567429
708;2000-01-01;Bloggmix 2-17;Det vore väl snarast konstigt om en så betydelsefull förändring av utvecklingen i Syrien inte gavs stort utrymme.;positive;0.272361695766449
709;2000-01-01;Bloggmix 2-17;Amnesty bör utmana detta brott, inte godkänna det.;positive;0.09818055108189583
710;2000-01-01;Bloggmix 2-17;De testade det och det fungerade inte.;negative;-0.442236089380458
711;2000-01-01;Bloggmix 2-17;Bruce Gagnon: Vi vill inte ha krig med Ryssland.;negative;-0.1336595183238387
712;2000-01-01;Bloggmix 2-17;Medan pressmeddelanden har utfärdats från olika MSF kontor runt om i världen, verkar MSF inte ha tillgång till kontrollerbara uppgifter från Syrien.;neutral;-0.01084613986313343
713;2000-01-01;Bloggmix 2-17;Jag hoppas att det inte är dit han vill.;negative;-0.23334342241287231
714;2000-01-01;Bloggmix 2-17;Uppgifterna ska vara relevanta för det valda ämnet och inte ofullständiga.;neutral;0.00843451451510191
715;2000-01-01;Bloggmix 2-17;Ex-president Carter tillhör dem som menar att USA inte längre har ett demokratiskt valsystem.;neutral;-0.039409564808011055
716;2000-01-01;Bloggmix 2-17;Olsson inleder sitt grävjobb med brasklappen att rapporten inte pekar ut någon som Putin-agent och att man givetvis kan vara mot värdlandsavtalet med Nato utan att gå Kremls ärenden.;neutral;-0.008408521302044392
717;2000-01-01;Bloggmix 2-17;"Enligt syriska statliga medier, sade Syriens FN-ambassadör Jaafari att frågan om federalism skulle avgöras ""av alla syrier och inte unilateralt av en grupp"", och tillade att alla idéer ""även en lika galen som federalism, måste sättas till en demokratisk omröstning."" ""Ryssarna försöker hitta en överenskommelse som kan antas både av president Assad och PYD.";neutral;0.006971942260861397
718;2000-01-01;Bloggmix 2-17;"The diagnosis that led to his discharge, on crutches, was bilateral tibial stress fractures."" Läs gärna vidare och ladda ned sammanfattningen – men se filmen om Snowden om Du inte gjort den än.";neutral;0.015262861270457506
719;2000-01-01;Bloggmix 2-17;Tusentals unga i USA är positiva till kommunism.;neutral;-0.002944406121969223
720;2000-01-01;Bloggmix 2-17;I en opinionsundersökning 2009 av BBC World Service med 29 000 svarande i 27 länder menade-11 % menade att kapitalismen fungerade väl och att ökad reglering inte var en bra idé.;neutral;-0.030351565219461918
721;2000-01-01;Bloggmix 2-17;Innan ryssarna började bomba oljetransporter hade USA ännu inte angripit några efter vad som är känt.;neutral;-0.023935681208968163
722;2000-01-01;Bloggmix 2-17;Gymnasietiden gillade jag inte.;negative;-0.12510821968317032
723;2000-01-01;Bloggmix 2-17;De klarade sig när bilen brann – men det gjorde inte jag.;neutral;-0.048319049179553986
724;2000-01-01;Bloggmix 2-17;Jag vet att jag lovat flera på fyllan att de kommer bli bjudna, men hoppas alla förstår när det väl kommer till kritan att det inte funkar.;negative;-0.250388122163713
725;2000-01-01;Bloggmix 2-17;Jag vill inte med hem.;negative;-0.140071552246809
726;2000-01-01;Bloggmix 2-17;Lagom start då jag inte tränat på ett tag.;positive;0.17428523069247603
727;2000-01-01;Bloggmix 2-17;"Kanske inte just denna ställning, men tror nog han kanske mer siktar in sig på sin nya träningsbok ""Träning för latmaskar"".";neutral;-0.0014550471678376198
728;2000-01-01;Bloggmix 2-17;Jag är 39 år gammal och det var inte mig hon var arg på.;negative;-0.26901041134260595
729;2000-01-01;Bloggmix 2-17;Det är inte bara skit med magsjuka Inatt vaknade Andy av att Petter spydde ned honom.;negative;-0.46576749393716455
730;2000-01-01;Bloggmix 2-17;Andy tog på sig att städa idag och jag gjorde väl inte skitmkt motstånd heller.;neutral;-0.015280715189874172
731;2000-01-01;Bloggmix 2-17;Sen att få barnen i säng var inte lätt.;neutral;-0.027300821617245674
732;2000-01-01;Bloggmix 2-17;Hon blir aldrig irriterad på dem och tvingar dem inte att göra saker de inte vill även om det är att missa hejdåkramen.;positive;0.08099742233753204
733;2000-01-01;Bloggmix 2-17;Hon blir aldrig irriterad på dem och tvingar dem inte att göra saker de inte vill även om det är att missa hejdåkramen.;positive;0.08099742233753204
734;2000-01-01;Bloggmix 2-17;Sju vaknade deras lille pöjk, så morgonen var ju inte den piggaste.;neutral;-0.024202100932598114
735;2000-01-01;Bloggmix 2-17;Andra året hamnade jag i en klass där jag inte riktigt passade in.;neutral;-0.029147524386644363
736;2000-01-01;Bloggmix 2-17;De veckor jag inte hinner tvätta en maskin om dagen växer högen så ini Norden snabbt.;negative;-0.13656901847571135
737;2000-01-01;Bloggmix 2-17;Men vill verkligen inte att hon ska missa mer i skolan.;negative;-0.17703822255134583
738;2000-01-01;Bloggmix 2-17;Även om jag innerst inne vet att man inte kan skydda sig mot alla sjukdomar, så får man en känsla av att man missköter sig.;negative;-0.17019273899495602
739;2000-01-01;Bloggmix 2-17;Det slår liksom inte fel.;neutral;0.020020535215735435
740;2000-01-01;Bloggmix 2-17;Men jag vill inte ha dem där.;negative;-0.08643974736332893
741;2000-01-01;Bloggmix 2-17;Man säger inte hej då, man säger god natt.;positive;0.08113202266395092
742;2000-01-01;Bloggmix 2-17;Så hon inte skulle vara rädd.;neutral;-0.03401780128479004
743;2000-01-01;Bloggmix 2-17;Men vågar inte riktigt.;neutral;-0.005316754803061485
744;2000-01-01;Bloggmix 2-17;Men kan kanske flirta med några av de andra tjejerna som ska vara med om att mötas upp eller få en ordentlig vägbeskrivning som inte innefattar allt för mycket gång.;neutral;-0.002937745302915573
745;2000-01-01;Bloggmix 2-17;Ja nu var det ju förra året det och inte detta år.;neutral;-0.019931714050471783
746;2000-01-01;Bloggmix 2-17;När vet jag inte.;neutral;-0.007485315203666687
747;2000-01-01;Bloggmix 2-17;Så han behöver man inte göra sig till för.;neutral;-0.023932795971632004
748;2000-01-01;Bloggmix 2-17;En känsla av att vara ofräsch Det här året har inte börjat bra.;negative;-0.4591830587014556
749;2000-01-01;Bloggmix 2-17;Men tänk om de inte passar sa hon.;negative;-0.08626734092831612
750;2000-01-01;Bloggmix 2-17;Men vi gjorde inte det.;negative;-0.06673052161931992
751;2000-01-01;Bloggmix 2-17;När jag duschade imorse kollade jag inte in mina armhålor.;neutral;-0.019758574664592743
752;2000-01-01;Bloggmix 2-17;Är jag märklig när jag inte vill ha dem där?;negative;-0.13871979713439941
753;2000-01-01;Bloggmix 2-17;Så det skulle inte förvåna mig om det blir en penicillinomgång.;neutral;-0.0165881784632802
754;2000-01-01;Bloggmix 2-17;De ser vänner de inte bara har träffat än.;positive;0.1900002621114254
755;2000-01-01;Bloggmix 2-17;Jag springer nog inte ens-1 km utan att stanna.;negative;-0.05068184155970812
756;2000-01-01;Bloggmix 2-17;Jag blir provocerad att människor som säger att det bara är att tvätta händerna så får man inte magsjukan.;negative;-0.47904292307794094
757;2000-01-01;Bloggmix 2-17;Kanske inte är tänkt att vara tvättmedel i, men jag tycker det passade ypperligt.;positive;0.2846373482607305
758;2000-01-01;Bloggmix 2-17;Jaha ja… Jag har inte packat byxor för det skulle vi få sa jag.;neutral;-0.0442829392850399
759;2000-01-01;Bloggmix 2-17;Hade jag inte ens tänkt på.;neutral;-0.028625236824154854
760;2000-01-01;Bloggmix 2-17;Årets första vab På julgransplundringen igår var Petter varm och ville inte äta godis.;negative;-0.08485965244472027
761;2000-01-01;Bloggmix 2-17;Känslan över att vara ofräsch och inte sköta sig för man blir sjuk konstant, är ändå i ryggen.;very negative;-0.4839373540598899
762;2000-01-01;Bloggmix 2-17;Jag hoppas inte hon tror att jag har full koll och hittar bland tunnelbanor och bussar, för jag är rätt vilsen.;neutral;-0.0346789862960577
763;2000-01-01;Bloggmix 2-17;Och hon har inte spytt.;neutral;-0.03939091041684151
764;2000-01-01;Bloggmix 2-17;Februari har inte ens börjat och vi, vi har redan vabbat i två veckor..;negative;-0.40282392920926213
765;2000-01-01;Bloggmix 2-17;När Olivia somnat, tände jag en lampa och kunde sedan inte somna.;neutral;-0.00499531626701355
766;2000-01-01;Bloggmix 2-17;"Hon tittade inte på mig utan stirrade på dörren och sa ""Vem är det som är bakom dig mamma?"" Ingen sa jag och hö";negative;-0.21958718728274107
767;2000-01-01;Bloggmix 2-17;Om vi då övergår till riksdagsmannen Kent Ekeroth (SD) så är han förvisso inte på långa vägar ännu dömd för något brott.;neutral;-0.009614646434783936
768;2000-01-01;Bloggmix 2-17;Flickan härnedan har sannolikt inte tappat huvudet på grund av Trump utan på grund av det som alla västerlänningar rimligen vill bekämpa, nämligen islamismen: Så låt oss då stå detta onda emot!;negative;-0.08054701425135136
769;2000-01-01;Bloggmix 2-17;Men eftersom sionismen är rörelsen som vill att judarna ska ha en egen stat innebär elimineringen av sionism att man anser att judarna, till skillnad från alla andra folk, såsom araberna, inte alls har rätt till någon egen stat överhuvudtaget.;neutral;-0.008127802982926369
770;2000-01-01;Bloggmix 2-17;Jag citerar Lifvendahl: … faktum är, … att de sju länder som nu omfattas av förbudet inte är utvalda av president Trump, vars order berör ”countries of concern”.;neutral;-0.00228093471378088
771;2000-01-01;Bloggmix 2-17;När nästan allt vad gammelmedia har att säga apropå Trump slutar i ordet ”oro” alternativt ”rädsla”, ja då kan jag bara hänvisa till vad Jesus sade: ”Var inte rädd”.;neutral;-0.04871180281043053
772;2000-01-01;Bloggmix 2-17;Men en dömd brottsling är han, till skillnad från Sestrajcic, ännu inte.;neutral;-0.009041652083396912
773;2000-01-01;Bloggmix 2-17;En terror som sannolikt inte nöjer sig med detta, utan som syftar till folkmord.;neutral;0.020378295332193375
774;2000-01-01;Bloggmix 2-17;Hon är frilansande festfixare och det är ojämnt mellan uppdragen, vilket gör att hon får dåligt samvete för att hon inte kan erbjuda barnen resor, restaurangbesök eller märkeskläder.;negative;-0.07296117208898067
775;2000-01-01;Bloggmix 2-17;"E-post (måste anges, kommer inte visas) URL Du kan använda: <a href="" "" title="" "" > <abbr title="" "" > <acronym title="" "" > <b> <blockquote cite="" "" > <cite> <code> <del datetime="" "" > <em> <i> <q cite="" "" > <strike> <strong>";neutral;-0.0002915970981121063
776;2000-01-01;Bloggmix 2-17;I Angels huvud löper tankar på stela svenskar som inte kan dansa, minnen av svåra krigsupplevelser och längtan efter att vara en förebild för den egna sonen.;neutral;0.0482541099190712
777;2000-01-01;Bloggmix 2-17;Eller varför inte skala bort Ajvilde helt och berätta allt ur Angels perspektiv?;neutral;0.003977839834988117
778;2000-01-01;Bloggmix 2-17;Ajvilde utkämpar ett krig mot tvåsamhetsnormen – ty hon anser sig vara lustfylld och vill inte avstå från sex trots sin frånskilda status.;neutral;-0.017812484875321388
779;2000-01-01;Bloggmix 2-17;Nej, jag är inte ute efter en ny Neil Strauss, vars bok Spelet beskriver en sorts manlig subkultur där målet är att få kvinnor på fall.;negative;-0.11013863421976566
780;2000-01-01;Bloggmix 2-17;Jag ska inte längre vara 20-nånting och det vet jag inte om jag känner mig helt tillfreds med.;negative;-0.13212266564369202
781;2000-01-01;Bloggmix 2-17;Passade liksom inte in med min stil för övrigt.;neutral;-0.023439563810825348
782;2000-01-01;Bloggmix 2-17;Men nej då, det skulle hon inte alls.;negative;-0.12662540655583143
783;2000-01-01;Bloggmix 2-17;Hur fina vänner är inte det?;very positive;0.496882573410403
784;2000-01-01;Bloggmix 2-17;Önskade mig nya Hardanger-bestick i present och dom jag jag :) Då var det dags att göra sig av med dom gamla o köpa till förrättsbestick för pengarna istället :) vill gärna ha matbestick och förrättsbestick i samma serie när jag dukar och det gick inte med dom gamla för dom hade utgått och fanns inte att få tag på nånstans!;neutral;0.0469560706987977
785;2000-01-01;Bloggmix 2-17;Men men, ibland blir det inte som man tänkt!;neutral;-0.019050629809498787
786;2000-01-01;Bloggmix 2-17;Andreas var visserligen inte mycket sämre och åt-10 st. Fattar inte hur dom gjorde!;negative;-0.14298976212739944
787;2000-01-01;Bloggmix 2-17;i två omgångar för att inte vara utan båda toalettdörrarna samtidigt dom kom tillbaka o allt var jättebra!;positive;0.37385999225080013
788;2000-01-01;Bloggmix 2-17;Jag hörde talas om det för nån månad sedan men kollade väl inte upp det så mycket mer och var väl inte överdrivet intresserad.;neutral;-0.0030868765898048878
789;2000-01-01;Bloggmix 2-17;Några kunde tyvärr inte komma av olika anledningar och det var jättetråkigt!;neutral;0.022633984684944153
790;2000-01-01;Bloggmix 2-17;Hade gärna gjort det (speciellt eftersom solen sken och det var fantastiskt väder) men jag vill inte bli sjuk igen, så våg;neutral;0.009172927588224411
791;2000-01-01;Bloggmix 2-16;Jag såg var jag satte fötterna kunde därmed undvika gropar och glatta isfläckar.;positive;0.3310202118009329
792;2000-01-01;Bloggmix 2-16;Det stora problemet är väl just hur vi försöker mäta kunskap.;negative;-0.08403735887259245
793;2000-01-01;Bloggmix 2-16;Visserligen är det praktiskt att kunna jobba hemifrån men det känns lite konstigt med ett kontor fullt med ”segways” som åker kors och tvärs i kontorslandskapet.;neutral;0.004828055389225483
794;2000-01-01;Bloggmix 2-16;Resultatet är att vi är fetare än aldrig förr och den dåliga kosten leder till livsfarliga sjukdomar.;negative;-0.22763674519956112
795;2000-01-01;Bloggmix 2-16;Det kändes lite som en nidbild.;neutral;-0.032816365361213684
796;2000-01-01;Bloggmix 2-16;Problemet jag tänker på är mäns våld mot kvinnor.;negative;-0.163232053630054
797;2000-01-01;Bloggmix 2-16;Att inte ställa samma krav på att alla som bor i Sverige ska uppföra sig enligt lagar och normer, oavsett om de levt här i fem generationer eller kom hit i går, är en av förklaringarna till den splittring som håller på att förstöra det land som så många en gång flytt till.;positive;0.21749490033835173
798;2000-01-01;Bloggmix 2-16;Konstigt nog är det få större förändringar.;neutral;-0.0029818136245012283
799;2000-01-01;Bloggmix 2-16;Det finns många studier kring kaffedrickande eller inte.;neutral;-0.0061025782488286495
800;2000-01-01;Bloggmix 2-16;I och för sig bra att få se mångfalden av ingredienser man kan använda i vegomatlagning men kanske för många okända, för köttätare, redan i program ett.;neutral;0.0012064902111887932
801;2000-01-01;Bloggmix 2-16;Mäns våld mot kvinnor är inget nytt.;negative;-0.0747153265401721
802;2000-01-01;Bloggmix 2-16;Livsmedelsindustrin producerar inte främst det som är bra för oss och vår planet utan vad som går att sälja till minsta möjliga kostnad.;neutral;-0.04168304428458214
803;2000-01-01;Bloggmix 2-16;Ingen individ ska skyddas, upphöjas eller beskyllas med hänvisning till etnicitet Det är inte ofta jag delar Alice Teodorescus, ledarskribent på GP, åsikter.;positive;0.07904854603111744
804;2000-01-01;Bloggmix 2-16;Jag bryr mig inte om vilket ursprung förövaren har.;negative;-0.1594603694975376
805;2000-01-01;Bloggmix 2-16;I alla fall saknas den goda smaken.;negative;-0.08735091798007488
806;2000-01-01;Bloggmix 2-16;Förtroendet för politiken och de politiska partierna måste vara stort.;positive;0.06125271134078503
807;2000-01-01;Bloggmix 2-16;Det innebär att det måste till åtgärder.;neutral;-0.04167109541594982
808;2000-01-01;Bloggmix 2-16;Men det är inte bara köttkonsumtionen som behöver minska.;neutral;-0.00826485175639391
809;2000-01-01;Bloggmix 2-16;De som är politiskt aktiva och som upplever att de kan påverka är i huvudsak välutbildade, socioekonomiskt resursstarka personer.;neutral;0.0006083296611905098
810;2000-01-01;Bloggmix 2-16;Ju mindre näringsinnehåll ju mer frukt och grönt måste man äta.;neutral;-0.02559658815152943
811;2000-01-01;Bloggmix 2-16;Man bara väntar på att det hela ska urarta i sådana där kuddkrig som tjejer har i manliga fantasier.;negative;-0.19196664169430733
812;2000-01-01;Bloggmix 2-16;Dricker man kaffe och röker samtidigt och äter en massa kakor så försvinner nog den ”positiva effekten”.;neutral;-0.026057199109345675
813;2000-01-01;Bloggmix 2-16;Men att ett enda program kan beröra och uppröra så många bådar ändå gott.;positive;0.18913044082000852
814;2000-01-01;Bloggmix 2-16;De yngre är underrepresenterade bland de mest frekventa läsarna, de som läst flera gånger i veckan.;neutral;-0.0024124057963490486
815;2000-01-01;Bloggmix 2-16;Jag vet inte hur det gick med försäljningen av ”Årets Julklapp” dvs robotdammsugaren.;neutral;-0.009679365437477827
816;2000-01-01;Bloggmix 2-16;När man jämför de som äter mycket och lite frukt och grönt och då ser man att de som äter mycket har en bättre hälsa.;neutral;0.0011971555650234222
