id	date	party	text
5685	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen förskoleklassen obligatorisk grundskola tioårig 
5686	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen gymnasieskola utveckla samarbete lokala näringslivet 
5687	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen omvux utbyggt erbjuda ungdomar reell möjlighet behov läsa ämnen sadla väg utbildning 
5688	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen betyg sättas årskurs grundskola 
5689	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen regeringen skyndsamt utreda system jourskola införas svenska kommuner fungerar normala skolsituationen flyttas omedelbar verkan 
5690	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen genomföras antimobbningssatsning svenska skola 
5691	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen införa skriftliga ordningsomdömen klass 
5692	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen värna skolenheter bygdeskola 
5693	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen grundskola huvudsakligen delas_upp enheter – 
5694	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen genomföra satsning vuxna skola 
5695	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen avskaffa obligatorisk modersmålsundervisningen nationell minoritetsspråken undantagna 
5696	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen genomföra satsning behov 
5697	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen ta_bort möjligheten rektorer besluta sammanfattande betyg samhällsorienterande respektive naturorienterande ämnen årskurs 
5698	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen timplanen matematik grundskola delas_upp årskursvis förtydliga elever årskurs 
5699	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen utreda möjligheten införa nivågruppering matematikundervisningen årskurs 
5700	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen elever läxläsning erbjudas stöd skola 
5701	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen samtalsspråket skoltid undantag språklektioner svenska skola nationell minoriteter undantagna 
5702	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen skola erbjuda undervisning lokal dialekt folkmål 
5703	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen skola förstärka undervisningen svenska fokus elever svagare kunskap svenska 
5704	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen se_över möjligheten utöka schemalagda idrottsundervisningen moment 
5705	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen skola förmedla djupgående förståelse acceptan svenska kulturarv 
5706	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen landets skola skyldiga ordna traditionell avslutningar elever föräldrar 
5707	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen skola elever naturlig relation äldre generationer motverka ökande åldersklyftor samhället 
5708	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen skola djupa innebörden demokrati respekt åsikter stimulera kritisk konstruktivt tänkande reflektion etisk moraliska 
5709	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen stimulera elever miljömedvetande 
5710	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen genomföra matreform svenska grundskola 
5711	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen kött djur slaktats bedövning halal- koscherslaktat kött förekomma svenska skola 
5712	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen etik moral betonas elever lär_sig samarbeta hänsyn kamratanda ärlighet 
5713	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen genomföras satsning studievägledning svenska skola 
5714	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen genomföras satsning skolmiljön svenska grundskola 
5715	2014-11-10	sd	svensk skolas kräftgång svensk skola utmaningar 
5716	2014-11-10	sd	skola världsklass resultaten svenska skola försämrats drastisk 90-talets skola stökigare otryggare segregerad 
5717	2014-11-10	sd	hösten rapport internationell kunskapsmätningen timms trends international mathematics science study sjunkit rankningen gymnasieelever kunskaper 
5718	2014-11-10	sd	deltog mätningen hamnade jumboplats plats kunskaper matematik plats ämnet fysik 
5719	2014-11-10	sd	visade_sig andelen elever kunskaper ”medelgod kunskapsnivå fördubblats gymnasieelever nådde_upp högsta resultatet matematik land tappat undersökningen resultatet nyhet 
5720	2014-11-10	sd	timms-rapporten svenska elever ämnena matematik naturvetenskap förstärktes timms-rapporten framkom svenska elever hamnade genomsnittet oecd ämnen förekommer ökad spridning elever klyftan elever presterar respektive dåligt ökar ökad segregation 
5721	2014-11-10	sd	industriländer ekonomisk samarbetsorganisation oecd pisa-rapport programme international student assessment jämförde skolresultat medlemmar oecd utför undersökningen ämneskunskaper problemlösning disciplin pisa-rapporten förstärkte 
5722	2014-11-10	sd	värt notera pisa-rapporten oecd-länder signifikant resultat 
5723	2014-11-10	sd	motsvarande oecd-länder signifikant resultat 
5724	2014-11-10	sd	pisa-rapporten framkom svenska elever genomsnittlig nivå naturvetenskap matematik undersökningar placerat strax genomsnitten 
5725	2014-11-10	sd	december omskakande presentationen pisa:s undersökning pisa 
5726	2014-11-10	sd	rapport resultaten centrala ämnena matematik läsförståelse naturkunskap fortsatt sjunka dramatisk 
5727	2014-11-10	sd	presterade svenska elever oecd-genomsnittet ämnena 
5728	2014-11-10	sd	rapporten alarmerande sverigedemokrater reagerade rapporten skolvärlden medier riksdagspartier 
5729	2014-11-10	sd	återförstatligande skola sverigedemokrater handlingsprogram skola utbildning antogs slog sverigedemokrater skola åter statligt huvudmannaskap anledningar ställningstagande 
5730	2014-11-10	sd	svensk skola tappat kvalitet övergick statligt kommunalt huvudmannaskap 
5731	2014-11-10	sd	andelen elever lämnar klass ofullständiga betyg kärnämnena ökat 90-talet elever behov svårare stöd 
5732	2014-11-10	sd	arbetsmiljön skola elever lärare försämrats arbetsbelastningen ökat fortbildningsinsatser minskats 
5733	2014-11-10	sd	andelen obehöriga lärare kommunaliseringen läraryrket tappat status skola kommunaliserades 
5734	2014-11-10	sd	lärar riksförbund saknar lärar undervisar grundskola gymnasiet tillräcklig utbildning 
5735	2014-11-10	sd	förklaring svenska skola kräftgång decennier massinvandring mångkulturalistisk utgångspunkt 
5736	2014-11-10	sd	problem svenska skola brottas direkt trygga homogena svenska_samhället ersatts hårt kallt segregerat mångkulturell samhälle 
5737	2014-11-10	sd	sverigedemokrater övertygade svensk invandringspolitik förändras återskapa trygg fungerande skola 
5738	2014-11-10	sd	kommuner prioriterar skola prioriterar barns ungdomars utbildning framtidsutsikter resurser satsas skola varierar 
5739	2014-11-10	sd	kommuner ekonomiska_situation varierar kraftigt 
5740	2014-11-10	sd	välbärgad kommun väljer satsa skola chan likvärdig rättvis skola problemtyngd utflyttningskommun sviktande skatteunderlag 
5741	2014-11-10	sd	tanken svensk skola elever samma kunskapsbas klarar_av uppsatta nationell målen kön socioekonomisk bakgrund 
5742	2014-11-10	sd	skola likvärdig kvalitet utbildning likvärdiga skola chimär 
5743	2014-11-10	sd	undersökning gjord svenska_folket skola likvärdig 
5744	2014-11-10	sd	hälften svarade undersökningen situationen förbättras statligt finansierad skola 
5745	2014-11-10	sd	undersökning lärar föräldrarna elever chan likvärdig utbildning svenska skola statligt huvudmannaskap lärar föräldrarna 
5746	2014-11-10	sd	problem skola otydliga ledarskapet stat kommun ansvaret skapat problematisk situation situationen ohållbar 
5747	2014-11-10	sd	förordar sverigedemokrater svenska skola statligt huvudmannaskap syfte ungdomar rätten likvärdig rättvis skolgång tioårig grundskola sexåringar förskoleklass andelen varierar kommun kvaliteten verksamheten 
5748	2014-11-10	sd	indikationer genomgår förberedande skolform försprång gentemot 
5749	2014-11-10	sd	sverigedemokrater frivilliga förskoleklassen införlivas grundskola obligatorisk grundskola tioårig argumenten 
5750	2014-11-10	sd	möjligheter tillrätta trend sjunkande studieresultat 
5751	2014-11-10	sd	införlivande förskoleklassen grundskola sexåringar möta behöriga lärare förbättrad verksamhet ökad kvalitet 
5752	2014-11-10	sd	åtgärd kvalitetssäkra skolstarten skola möjlighet fånga barnen behov stadium undvika problem läs- skrivsvårigheter komma_ihåg lära_sig tillvara förskoleklassen riktig skola 
5753	2014-11-10	sd	värt notera sammanhanget svenska skolbarn internationell skola färre undervisningstimmar 
5754	2014-11-10	sd	införandet tioårig grundskola angripa problem 
5755	2014-11-10	sd	modern gymnasieskola juni meddelade skolinspektionen hälften gymnasieelever godkänt kurser tredjedel når tillräckliga resultat studera högskola 
5756	2014-11-10	sd	problem konkurrensen arbetsmarknaden regel undantag krävs genomförd gymnasieutbildning erhålla arbete 
5757	2014-11-10	sd	ungdomar studera gymnasieskola föredrar yrkesinriktad gymnasieutbildning arbete direkt avklarade studier 
5758	2014-11-10	sd	sverigedemokrater positivt inställda system tydligare uppdelning yrkesinriktade studieförberedande program förhoppningsvis leder elever lämnar gymnasieskola fullständiga betyg 
5759	2014-11-10	sd	yrkesinriktade programmen vikt gymnasieskola utvecklar starkt samarbete lokala näringslivet 
5760	2014-11-10	sd	gymnasieskola uppdelning studieförberedande yrkesinriktade program kräver utbyggd vuxenutbildning 
5761	2014-11-10	sd	läsa yrkesförbere dande program reell möjlighet läsa ämnen saknas sadla väg utbildning 
5762	2014-11-10	sd	komvux redskap säkerställa utbildad befolkning motsvarar krav önskemål arbetsgivar 
5763	2014-11-10	sd	betyg årskurs avskaffandet betyg grundskola låg- mellanstadium 1970-talet drabba studietraditioner förstärks rapporten betygssatta spelar [1] riksdagen införa betyg årskurs grundskola positivt riktning 
5764	2014-11-10	sd	sverigedemokrater betyg införas årskurs barnen lära_sig tydliga utvärderingar betyg naturlig integrerad svenska skola fördelar betyg ökade möjligheter upptäcka stödinsatser 
5765	2014-11-10	sd	införa betyg årskurs ter_sig naturligt elever stadium mellanstadiet 
5766	2014-11-10	sd	tidiga betyg positiv inverkan grannland finland betygen lägre årskurser 
5767	2014-11-10	sd	huvudmålen sverigedemokrater skolpolitik skapa likvärdig skola ungdomar rättigheter möjligheter skola lämnas faller_mellan_stolar 
5768	2014-11-10	sd	tveksamma möjligheten rektorer sammanfattande betyg samhällsorienterande respektive naturorienterande ämnen årskurs 
5769	2014-11-10	sd	likvärdig skola krävs betygssättningen likvärdig möjlighet omedelbart tas_bort 
5770	2014-11-10	sd	ökad trygghet skola undersökning arbetsmiljöverket lärare utsatts våld våld arbetsplats anmälan arbetsmiljöverket skola 
5771	2014-11-10	sd	rapport hälften landets lärare vanligare våld svensk skola 
5772	2014-11-10	sd	lärare oroas arbete våld våld 
5773	2014-11-10	sd	våren hänvisade lärarförbunden undersökning lärar tvingas betydande lektionstid anspråk lösa konflikter skapa trygghet studiero klassrummet.[2] vittnar elever hårdare skolklimat elever företrädesvis flickor unga kvinnor utsätts tillmälen sexuella_trakasserier förövare invandrarbakgrund 
5774	2014-11-10	sd	unga män rån misshandel allmänt otrygg skolmiljö 
5775	2014-11-10	sd	statistik barn- elevombudsmannen skolelever klass gymnasiet mobbas trakasseras skolan.[3] fördubblades anmälningar mobbning skola mörkertal barn- elevombudsmannen 
5776	2014-11-10	sd	åren negativa förändring svenska skola förskräcker 
5777	2014-11-10	sd	komma_ihåg skola arbetsplats elever lärare kräva fungerande arbetsmiljö 
5778	2014-11-10	sd	arbete sverigedemokrater regel undantag flytta elever mobbar slåss fungerar normala skolsituationen 
5779	2014-11-10	sd	tillåtet skola flytta elev eleven föräldrar samtycker 
5780	2014-11-10	sd	uppfattning möjlighet utnyttjas tillräcklig omfattning 
5781	2014-11-10	sd	tvingas mobbade hotade slagna elever skola klump magen möta plågoandar följden väljer stanna hemma skola 
5782	2014-11-10	sd	dubbelt svek utsatt mobbning acceptabelt 
5783	2014-11-10	sd	sverigedemokrater regeringen skyndsamt utreda system jourskola införas svenska kommuner fungerar normala skolsituationen flyttas omedelbar verkan 
5784	2014-11-10	sd	åtgärder syftar ägnar_sig mobbning destruktiva beteende elever rimlig möjlighet trygg lugn tillvaro studiero skola 
5785	2014-11-10	sd	betona vikten skola genomsyras ordning reda sverigedemokrater införa skriftliga ordningsomdömen klass 
5786	2014-11-10	sd	uppfattning mobbning sexuella_trakasserier utanförskap motverkas aktivt agerande lärare skolledning 
5787	2014-11-10	sd	betona föräldrar ansvar barns uppfostran 
5788	2014-11-10	sd	vikt föräldrar delaktiga viktiga arbete 
5789	2014-11-10	sd	skola möjligheter aktivt motverka mobbning trakasserier sverigedemokrater avsätta kronor budgetperioden ändamålet 
5790	2014-11-10	sd	förstärka trygghetssträvandena värde bevarandet skolenheter bygdeskola 
5791	2014-11-10	sd	fungerande samhälle krävs skola lyckas uppgift orsaken grundskola bygga småskalighet 
5792	2014-11-10	sd	sverigedemokrater motverka trenden skola läggs_ned 
5793	2014-11-10	sd	tryggheten elever motverka skola skolorna huvudsaklig delas_upp enheter f–6 7– tillfällen motiverat driva enskild skola f– 9-enhet centralt skola 
5794	2014-11-10	sd	vuxna skola bekämpa otrygghet psykisk_ohälsa elever avlasta lärarkåren tvingas ägna alltför kunskapsförmedling avsätter kronor budgetperioden syfte genomföra satsning vuxna skola skolsköterskor skolpsykologer kuratorer administrativ personal 
5795	2014-11-10	sd	sistnämnda frånta administrativa uppgifter hårt belastade lärarkåren möjlighet undervisning kunskapsförmedling 
5796	2014-11-10	sd	avskaffa obligatorisk modersmålsundervisningen skollagen stipulerar förskola förskoleklass grundskola grundsärskola specialskola gymnasieskola erbjuda modersmålsundervisning 
5797	2014-11-10	sd	eleven dagliga umgängesspråk hemmet eleven grundläggande kunskaper språket 
5798	2014-11-10	sd	modersmålsundervisningen främjar assimilationen svenska_samhället 
5799	2014-11-10	sd	effekter inlärning svenska_språket tveksamma 
5800	2014-11-10	sd	sammanhanget lyfta_fram undersökning danmark kommuner forskningsenhet kom_fram statistisk bevis elever modersmålsundervisning resultat läsning matematik naturvetenskap elever modersmålsundervisning 
5801	2014-11-10	sd	resultatet politiker danmark lägga_ner modersmålsundervisningen satsa pengar specialundervisning danska språket sverigedemokrater utveckling 
5802	2014-11-10	sd	modersmålsundervisningen intresse enskilda familjen kostnader undervisningen ordinarie skoltid 
5803	2014-11-10	sd	kommuner finansierar modersmålsunde rvisningen yrkar kollagen ändras tvingande föreskriver oblig atorisk modersmålsundervisning nationell minoritetsspråken undantagna 
5804	2014-11-10	sd	satsning behov skola kännetecknas elever lära_sig söka information 
5805	2014-11-10	sd	traditionell prov ersätts redovisningar typer grupparbeten lärande roligt 
5806	2014-11-10	sd	lärarrollen undermineras utsträckning utgöra organisatorisk funktion uppmuntra fria studier fritt forskande 
5807	2014-11-10	sd	förstärks timms undervisningstid ingår studien individuell arbete påverkar resultaten 
5808	2014-11-10	sd	tydligt elever lärarledda lektioner aktuell ämnena behöriga kompetenta lärare 
5809	2014-11-10	sd	elever ansvar studievana studiemotiverade studiemetoder fungera 
5810	2014-11-10	sd	kravlösa skola riskerar missgynna studiesvaga elever behov oftare tydliga ramar mål prestera 
5811	2014-11-10	sd	ökad satsning behov återgång kunskapsinriktad skola förbättras möjligheter avsevärt lämpliga hjälpinsatser stadium fånga_upp stötta elever halkar 
5812	2014-11-10	sd	tota satsar sverigedemokrater miljard kronor budgetperioden hjälpa behov matematiksatsning grundskola ingenjörsland 
5813	2014-11-10	sd	svenska välståndet bygger utsträckning framgångsrikt exploaterande teknisk innovationer 
5814	2014-11-10	sd	matematiken naturvetenskapen oersättliga betydelse tillgången ingenjörer olyckligt intresset kunskaper matematik naturvetenskap fallit drastisk internationell kunskapsundersökningar 
5815	2014-11-10	sd	timms advanced framkommer svenska elevers matematikkunskaper försämrats kraftigt deltog undersökningen svenska gymnasieelever kunskaper matematik klart genomsnittet filippiner presterar 
5816	2014-11-10	sd	undersökningen passerats italien slovenien uppvisar resultatnedgång matematik 
5817	2014-11-10	sd	skrämmer nämnda undersökning resultatminskning hög- lågpresterande elever lågpresterande elever försämrat resultat ”betydligt utsträckning”. resultatskillnader grupper ökat 
5818	2014-11-10	sd	elever uppnådde ”medelgod kunskapsnivå matematik fördubbling 
5819	2014-11-10	sd	andelen elever timms bedöms prestera avanc erade nivån minskat låga situationen alarmerande 
5820	2014-11-10	sd	välkomnade regeringen satsningar matematikområdet utökade matematiktimmar införde satsningar fortbildning vidareutbildning matematiklärare 
5821	2014-11-10	sd	hävda ställning kunskapsnation framtiden svenska skola framkant matematik 
5822	2014-11-10	sd	brister samhälle utbildningssystem åtgärdade 
5823	2014-11-10	sd	åtgärda brister krävs palett djupgående reformer förändringar 
5824	2014-11-10	sd	föreslår timplanen matematik grundskola delas_upp årskursvis förtydliga elever årskurs säkerställa elever undervisning når förväntade kunskaper 
5825	2014-11-10	sd	utreda möjligheter införa nivågruppering matematikundervisningen årskurs 
5826	2014-11-10	sd	elever bedriva matematikundervisning nivå undervisningen tänkt stimulerande utmanande anpassad enskilde eleven 
5827	2014-11-10	sd	elever matematik ta_till_sig förstå matematiken 
5828	2014-11-10	sd	duktig matematik vikt elever undervisas utbildade pedagogisk duktiga matematiklärare 
5829	2014-11-10	sd	sverigedemokrater avvisar bestämdhet förslag ta_bort läxor naturligt avgörande inslag lärandet 
5830	2014-11-10	sd	elever läxläsning erbjudas stöd skola 
5831	2014-11-10	sd	kunskapssatsning svenska_språket naturlig svenska_samhället krävs språkkunskaper 
5832	2014-11-10	sd	vikt samtalsspråket skoltid undantag språklekt ioner svenska skola nationell minoriteter undantagna 
5833	2014-11-10	sd	språkets kulturbärare länk generationer överskattas skola erbjuda undervisning lokal dialekt folkmål ordinarie svenskundervisningen tillvalsämne 
5834	2014-11-10	sd	skola förstärka undervisningen svenska fokus elever svagare kunskap svenska 
5835	2014-11-10	sd	sverigedemokrater väljer skjuta kronor ändamålet budgetperioden 
5836	2014-11-10	sd	utökad idrottsundervisning vikten hälsa ökad rörlighet betonas 
5837	2014-11-10	sd	säkerställa barnen skola motion idrottstimmar införas 
5838	2014-11-10	sd	idrottsundervisningen organiserad stimulerar rörlighet motion tävling prestation 
5839	2014-11-10	sd	idrottsundervisningen skola möjlighet skilja flickor pojkar sneda betygsfördelningen pojkar flickor stöd bunkefloprojektet 
5840	2014-11-10	sd	startade hösten samverkansprojekt skola idrottsförening forskning ungdomar timmes fysisk_aktivitet förbättrade studieresultat skillnaden pojkar 
5841	2014-11-10	sd	positiva bieffekter ökade rörligheten koncentration inlärningsförmåga självförtroende social förmåga ökar användas bekämpa ökande barnfetman 
5842	2014-11-10	sd	betona svenska kulturarvet skola kunskapsförmedlare förmedla djupgående förståelse acceptan svenska kulturarv generation 
5843	2014-11-10	sd	kulturarvet ingår svenska_folkets gemensamma historia kultur traditioner normer värderingar språk religion 
5844	2014-11-10	sd	byggstenar sverigedemokrater utgör grunden tryggt stabilt 
5845	2014-11-10	sd	kunskaper byggstenar gemensamma normer värderingar språk omöjligt naturlig svenska_samhället 
5846	2014-11-10	sd	skola betona kärnfamiljen betydelse generationers samlade kunskap erfarenhet kristna etiken västerländska humanismen centrala betydelse samhälle 
5847	2014-11-10	sd	åren svenska skola avveckla traditionell skolavslutningar 
5848	2014-11-10	sd	motivet avveckla traditionell skolavslutningar skola religiöst neutral invandrade elever trosuppfattning känna_sig kränkta 
5849	2014-11-10	sd	sverigedemokrater traditionell skolavslutningar svenska kulturarvet landets skola åläggas ordna traditionell avslutningar elever föräldrar 
5850	2014-11-10	sd	motverka åldersklyftor samhället central vikt skola elever kunskap vikten samhälle genomsyras sammanhållning 
5851	2014-11-10	sd	arbetet elever naturlig relation äldre generationer motverka ökande åldersklyftor samhället 
5852	2014-11-10	sd	inrättas klassmorfar skola klass skolklasser möjlighet besöka äldreboenden därigenom knyta kontakter generationsgränser äldre värdefull resurs skola 
5853	2014-11-10	sd	stimulera kritisk konstruktivt tänkande skola djupa innebörden demokrati respekt åsikter stimulera kritisk konstruktivt tänkande reflektion etisk moraliska 
5854	2014-11-10	sd	kritisk självständigt tänkande uppmuntras bestraffas 
5855	2014-11-10	sd	etik moral betonas elever lär_sig samarbeta hänsyn kamratanda ärlighet 
5856	2014-11-10	sd	hållbart samhälle förståelsen förmedla vikten hållbart ekologisk samhälle betydelsen bevarande biologisk mångfald elever miljömedvetande stimuleras 
5857	2014-11-10	sd	sträva skolmaten genomgående näringsvärde svensk närproducerad ekologisk framställd gratis elever elever grund- gymnasieskola 
5858	2014-11-10	sd	grundförutsättning kunskapsinhämtning kroppen bränsle näringsrik 
5859	2014-11-10	sd	kött djur slaktats bedövning så_kallat halal- koscherslaktat kött förekomma svenska skola genomföra matreform svensk skola 
5860	2014-11-10	sd	underlätta möjligheter kommunerna förhöja kvaliteten maten skola skjuter sverigedemokrater kronor budgetperioden riktad statlig satsning skolmaten 
5861	2014-11-10	sd	utökad studievägledning sverigedemokrater målsättning effektiv matchning arbetskraft arbetsmarknad 
5862	2014-11-10	sd	strävan skapa grad matchning sverigedemokrater självklarhet stärka effektivisera studievägledningen grund- gymnasieskola omvux skjuter kronor ändamålet budgetperioden 
5863	2014-11-10	sd	efterfrågar analys resurser fullgott effektiv matchning kräver 
5864	2014-11-10	sd	förbättrad skolmiljö landets skola lider dåliga inomhusmiljöer problem lärare elever 
5865	2014-11-10	sd	problem fukt dålig luftkvalitet flimmerbelysning akustikproblem legionell 
5866	2014-11-10	sd	rapport boverket energimyndigheten uppskattades upprustningsbehovet miljarder_kronor 
5867	2014-11-10	sd	sverigedemokrater staten ansvar landets skollokaler öronmärker satsning miljarder_kronor budgetperioden ändamålet utöver regeringen satsning området 
5868	2014-11-10	sd	ansvarsfull invandringspolitik förslag riksdagsbeslut ansvarsfull invandringspolitik prioriteringar avseende flyktinghjälp tydliga efterlevda regelverk välfungerande mottagande normer uppehållstillstånd stärkt medborgarskap viseringsfrihet rörlighet förslag riksdagsbeslut riksdagen tillkännager regeringen mening anförs motionen prioritera närområdena ökade anslag unhcr utvalda kompletterande hjälporganisationer 
5869	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen begränsa asylinvandringen kriterier fn:s flyktingkonvention kvotflyktingar 
5870	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen undantagsvis utfärda tillfälliga uppehållstillstånd fullt_ut lever_upp kraven fn:s flyktingkonvention starka humanitära omedelbart återvända hemland närliggande område asylland 
5871	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen iaktta dublinförordningen 
5872	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen vidta åtgärder komma_till_rätta asylmissbruket 
5873	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen visumtvång gentemot misstänks baser terrorism 
5874	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen visumtvång gentemot genererar illegal invandring 
5875	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen krav handlingar stärker asylsökandes identitet nationalitet 
5876	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen asylsökandes redogörelse flyktväg 
5877	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen åldersbestämning asylsökande 
5878	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen följer regelverket asylansökan avvisas land 
5879	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen vistas illegalt omgående avvisas prövning 
5880	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen asylansökan göras gränsen inresan 
5881	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen iaktta enskilda kommuner självbestämmanderätt flyktingmottagande avtal migrationsverket 
5882	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen ebo-lagen 
5883	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen samhällsorientering obligatorisk söker uppehållstillstånd 
5884	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen införa obligatorisk hälsoundersökningar ansökan uppehållstillstånd 
5885	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen uppehållstillstånd beviljas tillfälliga tillstånd permanenta uppehållstillstånd avskaffas tillståndsform 
5886	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen vikten stärka medborgarskapets betydelse 
5887	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen grundläggande krav medborgarskap bosatt 
5888	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen sökande beviljas medborgarskap godkänts språktest visat_sig anammat svenska_språket skrift 
5889	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen sökande beviljas medborgarskap godkänts samhällskunskapstest uppvisat grundläggande kunskaper svensk samhällsliv 
5890	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen sökande ansökan medborgarskap uppvisa klanderfri vandel 
5891	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen ansöker medborgarskap underteckna deklaration bekräftar lojalitet förbinder respektera svenska lagar samhällsregler 
5892	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen medborgarskap uppehållstillstånd falska grunder indragna utvisas 
5893	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen krav bevilja uppehållstillstånd anhöriga 
5894	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen återkallelse uppehållstillstånd anhöriginvandrare 
5895	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen viseringsfrihet ees-medborgare 
5896	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen registreringskrav ees-medborgare inresa 
5897	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen krav ees-medborgares identitetshandlingar 
5898	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen sveriges möjligheter införa visumtvång gentemot ees-länder medborgare utsträckning missbrukar fria rörligheten 
5899	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen ees-medborgare försörjningskrav 
5900	2014-11-10	sd	riksdagen tillkännager regeringen mening anförs motionen avvisning ees-medborgare 
5901	2014-11-10	sd	ansvarsfull invandringspolitik decennier fört invandringspolitik örhållande folkviljan grannländer beviljat uppehållstillstånd migrationsverkets statistik 
5902	2014-11-10	sd	andra_länder världen vidlyftig invandring folkmängd 
5903	2014-11-10	sd	sveriges politik området skapat problem eu-samarbetet svenska representanter gehör ståndpunkter 
5904	2014-11-10	sd	före_detta statssekreterare lars danielsson kommenterade situationen sveriges radio studio september politiska_partier överen liberal asyl- migrationslagstiftning skiljer medlemsstater europa 
5905	2014-11-10	sd	effekten tokiga extremister. enskilda invandrare bidragit positivt svenska_samhället förda politiken invandring kombinerat samhällsupplösande mångkulturalism skapat allvarliga problem segregation utanförskap sjunkande kunskaps- betygsnivåer skola etnisk religiösa motsättningar ökad kriminalitet skenande kostnader försämrad välfärd 
5906	2014-11-10	sd	byta riktning ansvarslös ansvarsfull invandringspolitik samman stärker utvecklar samhälle 
5907	2014-11-10	sd	prioriteringar avseende flyktinghjälp asylansökningar per_capita andra_länder gruppen eu28. rena siffror grupp frankrike tyskland tar_emot asylansökande 
5908	2014-11-10	sd	sverigedemokrater egenskap jämförelsevis rikt land förvisso moralisk medmänsklig skyldighet hjälpa 
5909	2014-11-10	sd	partier sveriges riksdag effektivisera stödet når utsatta hjälper långsiktigt hållbar insats 
5910	2014-11-10	sd	flyktingströmmar skapas väpnade konflikter katastrofer prioritera stöd effektivt tillgängligt skydd basala livsförnödenheter rädda 
5911	2014-11-10	sd	fokusera avsätta resurser fn:s flyktingorgan unhcr individer erhåller plats närområde akuta skyddsbehoven 
5912	2014-11-10	sd	satsning behov kompletteras riktade stöd hjälporganisationer fokuserar humanitära insatser kraftig begränsning asylinvandringen 
5913	2014-11-10	sd	mening asyl beviljas uppfyller kriterier fn:s flyktingkonvention genèvekonventionen kvotflyktingar erbjuds vidarebosättning avtal unhcr 
