id	date	author	post
123	2014-05-06	UnkenLuft	Jag har gett dig mina argument . Att klumpa_ihop problembarn tillsammans leder endast till att de påhejade av varandra slår nya rekord i djävulskap . Sen när de som vuxna går brottets bana har de automatiskt ett helt nätverk av likasinnade att samarbeta med och ty sig till . Det är ju en ' kostnad ' . Bättre att tvinga på honom till andra . Och varför inte mellanstadietjejer ? Det är ju ' bättre ' ( ditt ord ) än att han vara inlåst på anstalt . Det är en konstig jävla liknelse du gör . Man kan inte börja låsa_in bråkiga skolungdomar bara för att de i allmänhet beter sig illa . Anders Eklund har begått ett mord . Han sitter inlåst för att han begått ett brott . Båda är i_behov_av hjälp , olika sorters hjälp .
124	2014-05-06	Mike-Bored	Så bättre vore att sänka allas standard till lagom mycket skit ? Säger du så till dina barn också ?
125	2014-05-06	experten10	Det drabbar inte oskyldiga . Det är som att säga att grova brottslingar inte ska vara inlåsta för det kan bli bråk mellan dem på fängelset . Samarbeta ? Brukar du kolla oceans 11/12/13-filmerna dagligen ? Verkligheten ser inte ut så . Men man kan hålla dem borta så att de inte sabbar för andra . Då kan du hjälpa dem i_stället_för att sabba för andra .
126	2014-05-06	Mike-Bored	Om man håller problemen borta från andra , så kan ju andra syssla med produktiva saker .
127	2014-05-06	UnkenLuft	Om vi inte har nånstans att göra av skiten , så , ja . Som jag skrev tidigare är det ingen ultimat lösning . Helst skulle jag slänga hela det nuvarande skolsystemet i soptunnan . Drabbar inte brott oskyldiga ? Förresten , antyder du inte nu att vi ska kasta Johan , 8 år , i fängelse för att han råkar vara en stökigare elev? Ska de stå helt utanför samhället , då ? Eller vad hade du tänkt? Ska jag ensam ta ansvaret för något som är statens uppgift ?
128	2014-05-06	UnkenLuft	Bara för att man stänger_in elefanten_i_garderoben försvinner den inte .
129	2014-05-06	UnkenLuft	Vad sägs om att jag låter bli så att alla dessa problembarn istället kan få springa runt utan vare_sig uppsikt och åtgärder och krossa fönster , stjäla , elda_upp bilar , slåss etc .
130	2014-05-06	experten10	Vad gäller skolsystemet så håller jag med dig . Man får upp hemska bilder av vad du skulle vilja ersätta det med bara ... men så kanske det inte är . Ett stort syfte med fängelse är att hålla brottslingarna borta från folk , så att deras skit inte drabbar andra . Att inte hålla mobbaren Johan borta är att betrakta som , åtminstone medhjälp till , barnmisshandel . Det finns ett oändligt antal sätt . Men att medvetet placera dem så att de ska sabba för andra är inte moraliskt försvarbart . Poängen är att du kan knappast begära att andra ska få ett helvete medan du själv inte får det , och du själv inte gör något åt det problem som du lastar över på andra att dras med . Gyllene regeln vet du .
131	2014-05-06	Climbfolife	Det är ungefär som en sjukdom . Sätter_sig den bara på en del av kroppen kan man amputera delen . Sprider man däremot ut bakterierna kommer hela kroppen bli sjuk och dö . Jag vill även ha en källa på att det är bättra att sprida_ut problembarn mellan olika klasser än att dom går i samma . Fram till 1990 körde man att alla problem barn gick i en klass . Det fungerat asbra , dock så blev det för många barn efter det och man kunde inte göra så många problembarnsklasser så dom fick gå med andra . Då började betygen sjunka .
132	2014-05-06	UnkenLuft	Jaha , vad tänkte du ska hända med Johan då ? Ska han sitta i fängelse resten av livet för att han bråkade i andra klass? Vilket sätt tycker du vore bäst då ? Fängelset ? Det handlar inte om att de ska få sabba för andra . Det handlar om att hindra dem från att elda på varandra . Jag har redan haft ett helvete så det räcker livet ut och längre , tack ska du ha .
133	2014-05-06	Mike-Bored	Nej , men den puttar inte omkull oss andra .
134	2014-05-06	Mike-Bored	Du har ju dunkat fram oneliners ett tag nu . Jag mest inväntade en seriös replik . Har du några faktiska lösningar på att de satans svartungarna ställer till med otyg ? Inte fan löss detta vid skolbänken , såvida vi inte börjar lära ut disciplin eller lag och rätt . Jag tror knappast den sedvanliga förortsblatten springer runt och rånar folk för att han saknar svenskar i klassen .
135	2014-05-06	UnkenLuft	Nej , tydligen inte . Jag tillbringade min tid i grundskolan i en förbannat rörig klass . Så länge man gjorde det läraren sa åt en att göra var studierna aldrig något problem , trots alla idiotungar som hoppade runt som yra höns . Grundskolan består uppskattningsvis till 90% av repetition och till 10% av lärande . Av det lärandet kanske man bara får praktisk användning av 3% . Om man missar så mycket att man senare inte klarar_sig i arbetslivet har man enbart sig själv att skylla . Grundskolan är först_och_främst en plats där föräldrar förvarar sina barn medan de själva arbetar . Gymnasiet är också helt överflödigt för att kunna utföra ett arbete , såtillvida man inte vill ha ett yrke som kräver högskolestudier . Och stökiga jävlar skyr högskoleförberedande utbildningar som pesten .
136	2014-05-06	Mike-Bored	Ojdå , blev du till dig nu ? Bli inte så arg för att jag inte vill se mina barn utvecklas i snigeltakt , som svartmusket . Att trycka in en en några svenska ungar med normala förutsättningar i en klass med halvanalfabeter , med föräldrar som kanske har knapphändig utbildning , är som att be om utvecklingsproblem .
137	2014-05-06	Mike-Bored	Såklart . Jag bara väntar på min kollektiva skuld för att Mohammed pissar i din grannes brevlåda , antastar 11-åriga flickor och lever rövare på kvällarna .
138	2014-05-06	Mike-Bored	Nej , det finns många WT-svennar som blivit odågor vid för mycket muskhäng . Jag tror inte att klasskamraterna avgör huruvida någon blir kriminell , vissa verkar mest ha det i blodet .
139	2014-05-06	experten10	Jaså , alla ? Inte de som jävlas eller hur ? Vad du menar är att alla som inte beter sig som svin får en jobbigare skolgång . Snacka om att belöna dåligt beteende och straffa gott beteende . Ungdomskriminaliteten är lätt åtgärdat . Det är inte en ostoppbar naturkraft . Jag vet inte vad du föreställer dig här ? De får tag i ett kärnvapen och spränger det ? Det händer inte mycket . Faktum är att de får bättre disciplin , för i en sådan situation anpassar man allt efter att de inte beter sig . I en miljö där de är undantaget och sådana som du ser genom fingrarna kan de jävlas ständigt - men bara i en sån miljö .
140	2018-05-31	ascheberg	Malmö Polis larmades vid 15-tiden till ett större bråk utanför Söderkullaskolan på Berguvsgatan . När polisen kom fram fann man flera skadade ynglingar . En av ynglingarna hade omfattande_skador och fick föras till sjukhus med ambulans . Tillhyggen hade använts vid misshandeln och i nuläget rubricerar polisen händelsen som försök till mord . Vid 19-tiden grep polisen en 17-åring misstänkt för mordförsök men fler gripanden kan komma att ske då sannolikt fler personer var inblandade i misshandeln . Polisens insatsstyrka genomförde under eftermiddagen mist en husrannsakan i närområdet kopplat till bråket . Vad som ligger bakom bråket och misshandelsfallen är i nuläget oklart . http://www.pppress.se/index.php?opti...ess&Itemid=435
141	2018-05-31	teacher80	I princip är jag för en begränsad utbyggnad utav friskolor utan vinst för att erbjuda fungerande alternativ till den kommunala skolan . Dels därför att den kommunala skolan är alltför politiserad och styrd av idioter i kommunen , dels för att dess lärare har förvandlats till obildade bihang som inte förväntas undervisa på gammalt fungerande maner med fakta utan har förvandlats till medhjälpare till elevernas tyckandeprocess . Å_andra_sidan inser jag att många föräldrar vill att deras barn ska slippa våldsamma muslimska elevers skitbeteende och skickar därför sina barn inte för friskolans pedagogik , resurser eller bättre_resultat utan enbart för att de ska få en skolgång som vi äldre hade under 70- , 80- och en bit in på 90-talet . Går dina barn i en skola med muslimer finns risken för att de bokstavligen blir knivhuggna , våldtagna , ansatta av muslimers fascistoida ideologi eller allmänt trakasserade . Sedan är jag införstådd med att friskolorna tyvärr i sin PR försöker framstå som ' bättre ' och där ingår frikostigt utdelande av betyg som inte helt motsvarar verkliga resultat . Lärarna vågar inte kräva bättre ansträning eftersom en kundrelation har blivit vardagen istället för en mer auktoritär lärare-elev roll . Eleven kan om han/hon vill bara byta skola alternativt väsnas tillräckligt mycket för att dra_ned skolan negativt .
142	2020-08-20	ThomasStarberger	Sant , alltså någongång måste man ta_bladet_från_munnen och förklara varför segregation inte har något med kriminalitet att göra . Iallafall inte i ett välfärdssamhälle . Det är en politisk dogm att segregation automatiskt göder kriminalitet . Men detta stämmer inte . Att vissa områden är segregerade är inte detsamma som att vissa områden är socialt och ekonomiskt marginaliserade . Segregation behöver inte alltid åtföljas av social - och ekonomisk_marginalisering . Ok . Skapar segregation kriminalitet . Nej , inte mer än vad t ex social och ekonomisk_marginalisering gör . Ta t ex området norra Järva eller norra Botkyrka som exempel . Är dessa områden mer segregerade än t ex Östermalm eller Djursholm ? Nej , det är dom inte . Dessa områden är precis lika segregerade , fast från olika perspektiv . Ja men nu finns inte kriminella gäng på Östermalm och i Djursholm på samma sätt som i Fitta , Nordborg , Tensta eller Rinkeby . Men notera att detta är en helt annan fråga än segregation och social och ekonomisk_marginalisering . Detta är något helt annat . Man ska ha klart för sig att majoriteten av boende i dessa områden INTE är kriminella . Det är lika rakt av . Det är även så att i socialt och ekonomiskt marginaliserade områden är majoriteten inte kriminella . Så hur kommer detta sig ? Hur kommer det sig att trots politiska satsningar i socialt utsatta områden , så kvarstår problemen med kriminella gäng ? Vad är det gängen kan erbjuda sol samhället i stort inte kan erbjuda ? Det är enkelt . Gängen erbjuder snabba pengar och status på , nolltid . , i samhället så , kommer det att ta tid innan samma mål uppnås . Det är här det blir intressant . Min poäng är enkel . Att ungdomar blir kriminella handlar om den enskilde individens val . Kriminella ungdomar väljer kriminalitet jag framför att långsiktigt bygga_upp ett drägligt liv . Genom detta val ställer de sig utanför samhället , utanför social och ekonomisk_marginalisering och utanför segregationen .
143	2016-04-22	Mertillen	PM Nilsson , chefredaktören för di.se , påtänkt ett tag som ny chefredaktör för Metro ( förstås ), är igång igen . PM den djäveln är garanterat som alla andra journalister - en hycklare av rang . Gärna motsatsen till segregation men själv ska han förstås få leva segregerat . PM skriver : ' De konflikter som följer på stark segregering är destruktiva för alla parter ' . Ja konflikter är otrevliga och Sverige hade undvikit risken för dessa om landets befolkning inte hade prackats på massinvandringen . Det jag undrar över , skulle en minskad segregering betyda färre konflikter ? Exakt vad kan dessa politiskt korrekta chefredaktörer överhuvudtaget erbjuda annat än önskedrömmar och trams ? Samtidigt är de högst medskyldiga till det svenska Sveriges fall . ' Minareter är en del av den europeiska staden . Europeer måste leva med den muslimska världen och göra den till sin ' . Varför det ? Jag vill inte . PM liksom alla andra djävla journalister är inga experter men de vill låta som sådana men vad menar han ? Djävla tomte , varje dag trumpetas sådant här ut , det är tidsenligt och jag mår piss av det . Vill tänka på roligare saker än att islam erövrar Europa . http://unvis.it/www.di.se/artiklar/2...ge-och-europa/ PK-folket fortsätter med sitt hyckleri och sina påståenden att segregation är av ondo .
144	2016-04-22	Cauvie	Jag är för segregation av flera anledningar . I USA t . ex så önskar vita idag att segregationen kom tillbaka mellan vita och de afro-amerikanska för de svarta har gjort vitas liv till ett rent helvete mitt på deras 'backyard' nu . Tummen upp för segregation . Jag vägrar leva axel mot axel med babbar här i Sverige . Lika bra att ha kvar dem i betongförorterna lokaliserade utanför stadskärnorna . Förbaskat bra trådstart hade planer på att starta en likadan men du hann före .
145	2016-04-22	frusciantelo	Jag är i farten att segregera mig själv bort från blatteland . 3 arabfamiljer har flyttat_in i huset där jag bor i . Området har verkligen transformerats på ett år . Från att varit relativt vitt , till Mogadishu , vilket jag mår rätt_dåligt över . Segregation ftw !
146	2016-04-22	infidel	Det är ganska ironiskt att alla som röstade SD 2014 röstade för antisegregation och assimilation . Det finns inget riksdagsparti som driver en apartheidpolitisk linje . Hur många av er som läser den här tråden röstade SD i tron att det var tvärtom ? Att SD ville segregera och deportera ? Det kryllade av sådana missuppfattningsidioter på FB innan valet . Och hur många av er som röstade SD i tron att SD var ett segregationsparti har gnällt om att ' 87% röstade för det här osv ' på flashback eller någon annan sajt ? Alldeles för många säger jag . Svenskarna behöver inte ett nytt parti , de behöver ett nytt politiskt system som utestänger alla lättlurade korkskallar ( dvs du som passar_in på ovanstående och läser detta ) från vallokalen . Du har pajat för dig själv och oss andra på ett sätt du inte förstår genom att rösta SD 2014 . Det här är ett problem som inte kan utbildas bort . Låg begåvning och klent omdöme är tyvärr något som beror på rent fysiska orsaker i_form_av hjärnstrukturer med låg_prestanda . Det beror i_sin_tur på genetik i nästan alla fall . Det är väldigt mycket snack i forumet om arabens genetiska underlägsenhet men det är ingen som talar om våra inhemska snönegrer med IQ skostorlek . Var fjärde svensk har en IQ på 89 eller lägre och det beror definitivt inte på inavel .
147	2016-04-22	ozznujen	Helvetet är redan här , och det finns inga tecken på att det kommer att stoppas , så segregation är numera enda alternativet . Vad ska man annars göra ? Skjuta dem ? Att MENA-folk skall integrera sig en utopi .
148	2016-04-22	williamsparon	Segregation är meningen med livet . Utan segregation , ingenting att leva för . PM Nilsson borde jagas med högaffel .
149	2016-04-23	statligbluff	Fast då försvinner ' nej nu är det nog ' -effekten . Glöm inte att de mer_eller_mindre helsegregerade områdena i Danderyd , Falsterbo osv har väldigt få SD-sympatisörer och att det därmed kan förutsättas att en stor del av de boende föredrar rådande situation .
150	2016-04-23	antonerik	Låt oss ponera att vi håller en folkomröstning om invandringen . En folkomröstning brukar normalt innehålla två alternativ ; ja eller nej . Hur ska frågeställningen formas ? Vilken fråga ska man svara ja eller nej på i den här folkomröstningen som tycks vara en självklarhet inom SD-leden ?
151	2016-04-23	Returpapper	Det är en ren klassegregation . De gillar_inte svenska WT människor heller , utan bara folk från övre medelklass uppåt . I många område är de rysligt främlingsfientliga och de blänger snett på alla de inte känner_igen . Snarast mer om man är svensk än om man är en gullig neger .
152	2016-04-23	Vaff...	Kan vara en fråga att diskutera i detta forum ? Det kan ju inte vara helt omöjligt i_alla_fall med folkomröstning . Om_inte_annat så för att få ett ordentligt andrum i det här röriga och mångkulturella kaoset som skapats på_grund_av för många och för snabbt . Hade invandringen gått långsamt , hade integreringen och bostadsbyggandet hunnits med . Nu har vi inte_en_chans längre , då i_stort_sett varje invandrargrupp har tillräckligt många landsmän på varje ort som för dem gör det onödigt att överhuvudtaget anstränga_sig för att anpassa sig och smälta_in i samhället . Vi kan inte bara fortsätta att ta_emot , utan konkreta regler , krav och dagens favorituttryck , ordning och reda . De flesta arbetar inte med dem och vet således inte hur ostrukturerat och okontrollerbart våra skattemedel slösas på folk vi inte vet var de kommer ifrån , vilka de är , vilka syften de har med sin vistelse här_och_var och hur de bor och lever . Först nu tycks det ha gått_upp för våra styrande och allmänheten att vår kassakista börjar bli ganska tom . Och hur gör vi då ? När det bara ökar på med människor som kräver sin rätt . Naturligtvis skulle en folkomröstning ställa saken på sin spets . Men det är ändå det mest rättvisa . Mot alla . Vill majoriteten inte ha mer invandring ska vi väl inte ha det . Eller hur ? Det är också mera ärligt mot de som redan är här . Varför ta in mer främmande folk som majoriteten inte gillar ? Vill folket ha mer , ska vi ha det . Några kommer alltid att tycka tvärt om .
153	2016-04-23	BAB7	Vilket helvete ? Sen får man väl både ge och ta , det är fan på tiden att ni vaknar_upp och inser att det gamla skitsverige som fanns förr aldrig kommer tillbaka , och tur är väl det . . Ert sverigerunkande står mig upp i halsen , det sverige som fanns förr var så jävla tråkigt och efterblivet så att man fan skämdes för att vara svensk . Sverige är fotfarande ett skitland , men lite bättre har det blivit i_alla_fall . Renault ZOE - med spänning i vardagen
154	2016-04-23	antonerik	Så alternativen ska alltså vara : vill du ha mer invandring ; ja eller nej ? Vad menas med invandring ? Beviljade TUT ? Låt oss säga att beviljade TUT är 80 000 per år den dagen omröstningen hålls . Ska vi då hålla_oss inom den ramen eller ? Jag försöker bara utkristallisera hur folkomröstningsalternativen ska se ut . Det är ju lätt med högertrafik : Ja eller Nej . ATP : Ja eller Nej . Spritförbud : Ja eller Nej . EU-medlemskap : Ja eller Nej .
155	2016-04-24	Vaff...	Att göra omröstningen till en ja eller nejfråga känns otänkbart . Så länge vi har dagens regler om asylrätt , kan man inte göra något åt det hela . Arbetskraftinvandring är ok , tycker jag . Kvotflyktingar som väljs_ut och en förutbestämd numerär är också ok . Oreglerad invandring är absolut fel . Det är vad som skapat nuvarande situation och det råder ett organisatoriskt kaos . En folkomröstning om invandring kräver ett noggrant förarbete och där det givetvis kan finnas flera alternativ . Så enkelt som ja eller nej är det inte . Har något annat land genomfört en folkomröstning ? Hur gjorde de ? Hur blev det efteråt ?
156	2016-04-24	praele	Segregation är det bästa i dagens läge , i väntan på att vi i framtiden på_något_vis kan skicka tillbaka dem till sina hemläder i framtiden . Det är bra att musslorna bär burka och bor tillsammans segregerat , en SD-assimilering av babbarna hade varit förödande , då det blir mycket svårare att repatriera dem i framtiden om så sker .
157	2016-04-24	antonerik	Den här folkfördrivningen som du drömmer om kommer förhoppningsvis aldrig att äga rum . Srebrenicamassakern skulle framstå som en viskning jämfört med den logistiska apparat som skulle krävas för att fördriva en miljon muslimer till länder , som dom i många fall aldrig har besökt , och där folket talar ett språk som dom inte förstår . Var har du tänkt_dig att dumpa muslimer vars föräldrar flydde från Iran på 1980-talet ? Dom är inte medborgare i Iran . Har du tänkt_dig att lämna dom på andra sidan Öresundsbron ?
158	2016-04-25	lantis60	Klart är att mycket av det gamla Sverige kan återupplivas . Vad var det som var så tråkigt och efterblivet med gamla Sverige ? Jag börjar förstå nu varför du är så avigt inställd till de fd östländerna . Där får man lite flashback till gamla Sverige .
159	2016-04-26	Vekruset	Helvetet vi har fått är t ex ett land där folk som BAB7 skryter om att de köper sex från tiggande rom-kvinnor , som säljs på gatan av sina föräldrar .
160	2016-04-26	Vekruset	Problemet är att invandrarna idag till stor del inte alls vill bli svenskar . De vill istället tvinga på oss en förmedeltida , sjuk religion som lyckas med konststycket att vara värre och mer destruktiv än kristendomen var .
161	2016-04-26	BerraSWE	Det är bra att det finns olika områden i Sverige där man separerar folket , det gör att man kan undvika dom värsta ställena .
162	2016-04-26	Returpapper	Det måste finnas massor av folkslag i de så kallade segregerade områdena . Alltså är det i grunden mycket mer integrerade där , än i rent vita områden . De vita i Sverige räcker_inte längre till för att blandas upp med invandrarna . Dessutom vem betalar för att invandare ska kunna bo i villor . Det krävs nog en elak Josef Stalins metoder för att åstadkomma det . Integration är ren marxism .
163	2016-04-26	sylvia.borin	Min erfarenhet av att bo i ghetto är att olika invandrargrupper tenderar att ogilla varandra . Särskilt integrerade upplevde jag inte att de olika invandrargrupperna var . Mer att man var påtvingade varandra . När_det_gäller villor så har faktiskt vissa kommuner köpt villor till storabarnfamiljer . Otroligt men sant . sök på villa till invandrare och du skall finna .
164	2016-07-30	Fri	Trooor du att segregation är MÖJLIG ! Som om ' man ' inför den mellan shiaislamister och sunniislamister och kristna i Syrien igår ? Funkade det tycker du ? Bryr du dig om att et misslyckats , eller vill du ha mer av fail fail fail ! ? Du är en korkad underkänd elev som bara hittar på PK-ord i slumpmässig ordning helt utan tankeförmåga .
165	2016-07-30	ursula45	Jag menar segregation med bara vita och svarta . Muslimerna kan man skicka tillbaka .
166	2016-07-30	ImamReinfeldt	Det skrev du inte i trådstarten . Jag menar segregation i allmänhet , även kulturell . Nej , muslimer kan man inte skicka tillbaka utan ett tredje världskrig , och knappt då ens . De utgör idag minst 5% av Sveriges befolkning där väldigt många är svenska medborgare .
167	2016-07-30	ursula45	Jag tänker_mig mer på att staten skall segrera såsom man gjorde i Usa under 50talet .
168	2016-07-30	Strix_m/94	Ett formellt apartheid-system är helt förkastligt . Det behövs heller inte , alldenstund människor segregerar sig själv om man bara låter dem hållas . ”Hur svenska stålet biter , kom , låt oss pröva på ! Ur vägen , moskoviter ! Friskt mod , I gossar blå ! ”
169	2016-07-30	Strix_m/94	Nja , efterhand som människor avancerar socialt kommer de också in i nya segregationer . Förr kallades ståndscirkulation .
170	2016-08-08	WIJG	Inte sett , men läste lite om den nu . Intrycket är väl att han är en Nazistisk byfåne ? Det jag eftersöker är mer att kunna ta tillräckligt stor kontroll över kommunfullmäktige någon stans . Detta för att skapa förutsättningar att slippa individer som kostar mycket pengar , är överrepresenterade i kriminalitet och ofta inte delar värderingar med oss infödingar <smiling-face-with-smiling-eyes> Det som behövs är full hängivenhet från tjänstemännen för att t.ex stoppa nybyggnationer som inte gillas osv
171	2016-08-08	Lydholm	Om vi nu pratar Stockholm så är Äppelviken , Ålsten , Nockeby och liknande villaområden relativt blattefria . Stockholms skärgård är ett annat säkert kort . Fast det är nog bara en tidsfråga innan även dessa områden blattefieras . Tyvärr .
172	2016-08-08	Andersdamaan	Just Ålsten ligger på fallrepet , då det planeras några hus med hyreslägenheter där . Ålstensfolket är minst sagt upprörda över det och protesterar ivrigt mot byggplanerna .
173	2016-08-08	Lydan	I Stockholm är det i_stort_sett invandrarfritt i innerstan . ( Bostadsområden alltså . Vasastan , östermalm , odenplan , fridhemsplan , söder ) . Man får hålla_sig borta från stora gatorna bara . Ska helst vara någon kilometer ut från stan . Svindyrt dock . Svenskarna är redo att bjuda mycket för att slippa bo med invandrare . Vilket på ett sätt är lite synd , invandrare brukar vara riktigt trevliga grannar om de inte är stökiga . Teoretiskt kan du bara kolla_upp bostadspriserna . Där det är dyrt är det invandrarfritt . Det finns väl en liten husneger här_och_var , men de brukar vara trevligare än svenskarna i gemen då de faktiskt ansträngt_sig för att vara en mönstermedborgare , och därav lyckats komma dit .
174	2016-08-08	WIJG	Absolut en poäng , dock finns det många exempel på tvivelaktiga invandrare som kommit över dyra lägenheter i innerstan också . Har en fd chef från MENA som hade/har en lägenhet på Östermalm som han köpt för dryga 8 millar . En riktig fifflare .
175	2016-08-08	BernardLoutre	Här följer ytterligare en : http://www.di.se/artiklar/2016/8/8/f...l-bo-instangt/ Synd att det ska ligga mitt i skogen i det mörka Småland , annars hade jag kunnat tänka_mig att bo där .
176	2016-08-08	Piggekott	Är inte rika de värsta rasisterna ? Den bilden har jag fått av Aftonbladet . Har du villa , bil och jobb är du per definition en hitler light .
177	2016-08-08	deadpixel	Uppriktigt sagt tror jag enda sättet att slippa mångkulturen på sikt är att flytta_ut på landet , att undvika städerna med tillhörande kranskommuner . Det är där alla bidragsberoende element kommer finnas , och när en ekonomisk kollaps inträffar kommer det bli direkt farligt att vistas där det är oroligt redan idag . Bo långt ifrån institutioner och grannar , även en granne på landsbygden kan hora ut sig till migrationsverket för att låta huset bli asylboende . Så inga grannar alls , om du inte känner dem jävligt väl .
178	2016-08-08	nedboy	Man får väl starta upp en stor grisfarm i en liten ort och ha regelbundna baconfestivaler . Grisens dag osv . Nackdelen är att man själv blir tvungen att engagera sig onaturligt mycket i grisen och dess liv . I framtiden så blir vi nog dock tvungna att välja vilken sorts gris vi vill leva med och jag tror att den fyrbenta kommer vinna svenskens förtroende då ? Vissa bostadsrättsföreningar har ju små hönsgårdar . Kanske går det att rensa_ut något källarförråd och inhysa 2-3 grisar ? Ordna en liten gräsplätt så de kan sola sig lite på dagarna ? Djurhållningen läggs ut på de boende . Är det 50+ lägenheter så blir det inte mer än någon dag var 3:e månad . Sjukt att det ska behöva gå så långt men det kan nog vara viktigt speciellt för familjer med döttrar .
179	2016-08-08	Harald99	Västra Malmö , längs kusten , från Västra Hamnen och upp till Limhamn är än_så_länge relativt säkert . När blattarna väl börjar invadera även där så har man ju nära till Danmark med , där kaozblattar o dyl skräp hålls på mattan på ett helt annat sätt än i Sverige .
180	2016-08-08	KuKluxKlan	I diverse byar i Dalarna är det helt blattefritt , det har jag själv lagt märke till under olika midsommarfiranden . Vill du bo i en större ort kan du välja ex . Mora - där såg jag inte en enda babbe när jag var där med sonens hockeylag på cup , förutom han som bakade vår pizza till lunchen på lördagen , och då strök vi ändå omkring en hel del i centrum mellan sonens hockeymatcher . Var även ut på det största utestället där senare på lördagen med andra hockeypappor och det var helt blattefritt . Fantastiskt måste jag säga .
181	2016-08-08	IceEyes	Riktigt glesbefolkade byar ( med ca : 10-20 invånare ) brukar i regel vara förskonade . Stadsdelarna där de mest högljudda mångkulturförespråkarna är bosatta tenderar ironiskt_nog också vara etniskt homogena och befriade från mångkulturen .
182	2016-08-08	OntOmQ	I grunden finns bara två alternativ : Dyrt och attraktivt med nära till allt eller avfolkad glesbygd med långt till allt .
183	2016-08-08	dannee	Vad är det svenskaste som finns ... Jo sommarstugan . Inga blattar har sommarstugs ... Bosätt dig i ett sommarstugsområde . Dock så händer det lite inbrott å skit .
184	2016-08-08	weseeyou	Ett alternativ är att göra som villaägare i Frankrike : sätt upp en hög stålgrind runt hela tomten , med lås givetvis , alarm för de riktigt oroliga . Så är det här vi bor hos de flesta , i en villaförort till Paris . Det blir ett slags gated community då inga obehöriga kan ta_sig_in enkelt , och själv tar man sig dit man ska bilvägen . Sen kan man ha en vakthund lös i trädgården , vanligt med schäfrar och dobbermans . En bjäbbig knähund kan också göra ett bra jobb som varningssignal . Inte många gäng från ghettona som kaozar på några villagator , då kommer La Police direkt och burar in dom . Någon djäfla ordning får det ändå vara . Det kommer bli likadant i Sverige , mångkulturen ligger ' före ' i FR - tidigare burade man inte in sig i FR . Nu måste man .
185	2016-08-08	nedboy	haha ... jag har faktiskt sett den . Kanske var jag omedvetet inspirerad av den? I Sverige så skulle han varit utmålad som rasist och förmodligen lynchad av AFA ? Men filmen visar tydligt hur muslimer visar noll respekt mot västerlänningar .
186	2016-08-08	Cougars	Dåligt med tips i tråden . Måste man flytta till Nordnorge för att slippa multi-kulti eländet och kriminalitet ?
187	2016-08-08	Snapcount	Var faktiskt på Åland för ett par dagar sedan. . , det börjar att förändras ... Tror de kommer att få en rejäl slev utav mångkultur de närmaste 5 åren . Finns politiker där som är drabbade utav den ' Svenska sjukan ' , samt att ett flyktingboende är på gång i skärgården .
188	2016-08-08	Cougars	Då är det ändå stor_risk att man blir ihjälskattad för att finansiera skiten .
189	2016-08-08	Cougars	Öh , varför då ? Jag har inte röstat för att leva med efterblivna kriminella kulturer .
190	2016-08-08	staffanwestberg	Det som upprör mig mest är att man förstör norrländska städer . Där fanns ett lugn , en harmoni . En tidsfråga innan det är förstört av hysteriskt kackel .
191	2016-08-08	orka999	Finns det tåg ? Finns det sämre bussförbindelser så är de mer_eller_mindre inte infekterat än men roslagen har blivit infekterat de senaste året Herräng , älmsta , Grisslehamn , singö är lugnt idag men kommer gå åt helvete inom kort ... tro mig ...
192	2016-08-08	orka999	Känner igen de där från ett besök i somras . Tycker mig känna_igen platsen men ju mer ' off ' de är med kollektivtrafiken dvs att de går någon buss varannan timme eller dyl gör så inte det är en massa kaoz blattar eller att det inte finns hyreshus modell större
193	2016-08-09	Imiron	Landsbygden är ju en risk då det när_som_helst kan komma flyktingboenden eller HVB-hem . Småkommunerna har inget att sätta emot . Hamnar du i Täby kommer de såklart se till att inga ensamkommande går i skolan med deras barn eller att en närliggande flyktingförläggning sänker värdet på villan . Jag upplever personligen inget problem med en mindre mängd invandrare , det är ghettofieringen som blir ett problem , vilken främst uppstår om det blir många från lågutbildade samhällen på samma plats .
194	2016-08-09	Dumhetsmuseet	Nej . Det är/var Nykarleby men idag möjligen Korsnäs .
195	2016-08-09	Exakte	Tror det blir oerhört_svårt att hitta en hel ort där man slipper det i framtiden . Har själv ett hus på en sjötomt ute i den sörmländska skogen . 15 km från närmsta butik , men likväl 50 minuter från Stockholm . Här har tiden stått still , och världens bekymmer känns som på en annan planet när man är hemma . Tyvärr måste man in till stan för att handla och jobba ibland . Då går det inte att blunda för samhällets förändring .
196	2016-08-09	mitthopp	Täby och Saltsjöbaden kan du stryka . Om du inte åker_ut mot slutet i Saltis & Solsidan , Fisksätra är helt nedlusad .
197	2016-08-09	Realism2000	Förra gången röstade Ålstenfolket på Renstjärt , skall de gör om samma ' misstag ' med AKB 2018 ? För att sedan gå bananas när invällningen fortsätter
198	2016-08-09	53280	I invandringsfrågan tycker nog de flesta Brommabo som SD . Det har fullkomligt exploderad i västerort med mångkultur och kriminalitet . ( Det är saker som går hand_i_hand , hög andel mångkultur och hög kriminalitet ) Men Mariefred är vit och tryggt , men dyrt . Sedan finns onda liberaler krafter i Mariefred också , som håller på och dalta med Romerna .
