id	date	party	text
2368	2014-04-29	v	genomföra förändringar syfte återupprätta arbetslöshetsförsäkringen inkomst- omställningsförsäkring 
2369	2014-04-29	v	genomföra höjning taket högsta dagpenningen golvet 
2370	2014-04-29	v	undvika urholkning försäkringen indexerar beloppen löneutvecklingen höjer ersättningsnivån ersättningsperioden aktivitetsstöd minskar karensdagar 75-dagarsbegränsningen deltidsarbetslöshet genomföra kraftig förstärkning grundförsäkringen 
2371	2014-04-29	v	lämnas försäkringen tvingas förlita anhöriga försörjningsstöd 
2372	2014-04-29	v	öppet arbetslösa ersättning arbetslöshetsförsäkringen jämföras 2000-talet 
2373	2014-04-29	v	uppfyller grundvillkoren lagen arbetslöshetsförsäkring inskrivna arbetsförmedlingen ersättning grundbeloppet 
2374	2014-04-29	v	förslag grundförsäkringen unga omfattats studerandevillkoret deltidsarbetande utlandsfödda etablera arbetsmarknaden 
2375	2014-04-29	v	9.2rätt trygga anställningar otrygga anställningar vanligast unga 
2376	2014-04-29	v	åldersgruppen 16–24 hälften anställda tidsbegränsad anställning åldersgruppen 25–29 tidsbegränsat jobb 
2377	2014-04-29	v	arbetslösa unga varvar jobb arbetslöshet lever ständig osäkerhet framtiden sikt 
2378	2014-04-29	v	undergräver möjligheter skapa modern dynamisk arbetsmarknad 
2379	2014-04-29	v	tim- behovsanställningar staplandet visstidsanställningar utgör hinder unga människors etablering arbetslivet 
2380	2014-04-29	v	anställning någorlunda förutsägbar inkomst teckna hyreskontrakt låna pengar bostad 
2381	2014-04-29	v	ungas dåliga ekonomi växande psykiska_ohälsan unga tydliga samband otrygga arbetsmarknadssituation 
2382	2014-04-29	v	regeringen vägrar möjligheten stapla visstidsanställningar nyligen eu-kommissionen meddela riskerar dras eu-domstolen 
2383	2014-04-29	v	otrygga anställningar påverkar samhällsekonomin negativt arbetsgivares incitament satsa kompetensutveckling arbetstagar bidra innovationer 
2384	2014-04-29	v	otrygga anställningar begränsas unga möjlighet etablera samhället möjlighet delaktighet inflytande arbetsplatsen 
2385	2014-04-29	v	föreslår införs gräns visstidsanställd företräde jobb 
2386	2014-04-29	v	införs tydliga kriterier anställning tidsbegränsad 
2387	2014-04-29	v	regler inhyrning personal bemanningsföretag skärpas 
2388	2014-04-29	v	regler gynnar arbetsgivaren missgynnar inhyrda arbetstagaren 
2389	2014-04-29	v	inhyrd personal lägre löner känner_sig stressad sociala samvaron arbetsplatsen utbildning utvecklingsinsatser grad 
2390	2014-04-29	v	lägre grad inflytande branscher olycksdrabbad 
2391	2014-04-29	v	utsträckning används bemanningsföretag täcka personalbehov permanenta 
2392	2014-04-29	v	ersätta anställd personal inhyrd arbetskraft maktmedel arbetsgivar 
2393	2014-04-29	v	lagstiftningen inhyrning bemanningsföretag skärpas permanenta behov arbetskraft 
2394	2014-04-29	v	tillsvidareanställd personal sägas_upp återanställas ersättas bemanningsanställda. 9.3rätt arbete leva funktionsnedsättning arbetslösheten skyhög funktionsnedsättning 
2395	2014-04-29	v	berövas sammanhang utveckling arbete tvingas leva knappa ekonomisk omständigheter livet 
2396	2014-04-29	v	samhället arbetsplatser berövas människors kunskaper erfarenheter 
2397	2014-04-29	v	funktionsnedsättning homogen grupp behov behövs insatser bred front individuell behoven vända utvecklingen 
2398	2014-04-29	v	utgångspunkten tillgängligt samhälle arbetsliv planering mångfald funktionsvariationer 
2399	2014-04-29	v	krävs skärpt lagstiftning bristande tillgänglighet diskriminering 
2400	2014-04-29	v	sjukförsäkringen tillåta variationer arbetsgrad hinder arbeta studera förmåga 
2401	2014-04-29	v	behövs ökade kunskaper arbetsgivar väg möjligheter arbetsanpassning hjälpmedel 
2402	2014-04-29	v	offentliga_sektorn ansvar föredöme spegla landets befolkning anställningar funktionsnedsättning 
2403	2014-04-29	v	tydligt genusperspektiv möjligheter stöd utbildning arbetsmarknadsåtgärder begränsas kön personen 
2404	2014-04-29	v	funka-utredningen förslag moderniserade lönesubventioner effektivare administration hjälpmedel genomföras 
2405	2014-04-29	v	målet funktionsnedsättning arbeta bredare arbetsmarknad långvarigt behov stöd trygghet 
2406	2014-04-29	v	arbetskooperativ sociala företag stimuleras bredda arbetsmarknaden hänvisas daglig verksamhet sysselsättning 
2407	2014-04-29	v	aktivt arbete gentemot möjliga arbetsgivare individuell utformat kontinuerligt stöd sysselsättning arbete lön 
2408	2014-04-29	v	försäkringskassan bedömningar assistan lagen stöd service funktionshindrade skärpts orimligt lagstiftningen intentioner funktionsnedsättning leva blir_av assistansersättning personlig katastrof 
2409	2014-04-29	v	praxis stämmer överen åtaganden fn:s konvention rättigheter funktionsnedsättning 
2410	2014-04-29	v	försäkringskassan tolkning slagits regeringsrätten förtydliga lagstiftningen ursprungsintentioner leva åter verklighet 
2411	2014-04-29	v	9.4inkludering antidiskriminering fungerande inkludering generell välfärdspolitik aktiva insatser diskriminering 
2412	2014-04-29	v	bryta segregation generell politiken brukar integrationspolitik 
2413	2014-04-29	v	behövs jobb bostad folk råd likvärdig skola delar_upp elever segregerande diskrimineringen arbetslivet uttryck arbetslösheten utomeuropeisk invandrare befolkningen 
2414	2014-04-29	v	utländsk_bakgrund jobb motsvarar utbildning kvalifikationer 
2415	2014-04-29	v	flyktingar invandrare akademisk examen försörjer taxichaufförer städare 
2416	2014-04-29	v	utnyttja fulla potential arbetsmarknaden svårare utbildning skaffa jobb 
2417	2014-04-29	v	vänsterpartiet satsning förbättra matchningen arbetsmarknaden validering kompletteringsutbildningar klara skola 
2418	2014-04-29	v	elev föräldrar utbildning möjligheter skolarbetet hemma 
2419	2014-04-29	v	kompensera skillnader vänsterpartiet öppen skola elever stöd utvecklas klara skola mål satsning ökad studiehandledning elever modersmål språket nyckel delaktig samhället invandrare flyktingar svenska arbete 
2420	2014-04-29	v	vänsterpartiet höja kvaliteten utbildningen svenska invandrare 
2421	2014-04-29	v	diskriminering samhällsproblem hindrar delaktiga fullt_ut samhället 
2422	2014-04-29	v	komma_till_rätta diskrimineringen krävs systematisk långsiktigt arbete avgörande diskriminering kostar 
2423	2014-04-29	v	behövs förebyggande åtgärder insatser beivra diskriminering möjligheter diskriminerar betala 
2424	2014-04-29	v	diskrimineringsombudsmannen medel mandat utföra uppdrag resurser utökat uppdrag 
2425	2014-04-29	v	10aktiv näringspolitik ställa_om innovationsdriven tillväxt 
2426	2014-04-29	v	billigare möta kunskapsinnehåll resurseffektivare produktion produktion varor tjänster utgår samhällsutmaningar 
2427	2014-04-29	v	omställningen ekonomin ekonomisk landskap klimatutmaningen växande befolkningen utgör möjligheter 
2428	2014-04-29	v	värld tillgången råvaror knappare miljöutmaningar innovationer produkter förädlingsvärde återvinning lägre resursförbrukning 
2429	2014-04-29	v	samverkan företag enskilda kluster universitet forskningsinstitut myndigheter yttersta vikt verksamhet styrs kortsiktiga vinstmotiv 
2430	2014-04-29	v	arbetet intensifieras fördjupas industrin tillämpa innovationsfrämjande kretsloppsanpassade arbetssätt 
2431	2014-04-29	v	driver vinnova energimyndigheten formas strategisk innovationsområden 
2432	2014-04-29	v	föreslår strategisk innovationsområdena inriktas övergripande samhällsutmaningar klimatutmaningen miljö energi växande åldrande befolkningen hälsa sjukvård globaliseringen konkurrenskraftig produktion råvarutillgång 
2433	2014-04-29	v	delprojekt sistnämnda området utgöras samverkansprogram gruvnäringen mjukvaruindustrin turistnäringen 
2434	2014-04-29	v	statliga ägandet utökas utvecklas demokratisk styra samhällsutvecklingen 
2435	2014-04-29	v	områden intressanta bilda statliga_företag statliga ägandet 
2436	2014-04-29	v	konkurrensen finanssektorn spekulationer säkra investeringar stånd utreda statlig grön investeringsbank 
2437	2014-04-29	v	infrastruktur bostadsbyggande energiområdet områden intressant se_över ökat gemensamt ägande utveckla driva utvecklingen staten aktiv ägare bolag 
2438	2014-04-29	v	vattenfall lkab sveaskog ägardirektiv säkerställa bolagen används stödja teknikutveckling driva miljö- klimatarbetet skapa sysselsättning 
2439	2014-04-29	v	regeringen inkompeten beträffande vattenfalls förvärv nuon ödesdigra konsekvenser passivt förhållningssätt statliga bolagen medföra ägardirektiven statliga bolagen utvecklas stimulera forskning utveckling medelstora_företag 
2440	2014-04-29	v	införa stöd omfatta företag anställda 
2441	2014-04-29	v	stödet avse 30procent företagets kostnader forskning utveckling kronor avsätter miljarder_kronor ändamål 
2442	2014-04-29	v	dynamisk näringsliv fungerande kapitalförsörjning avgörande betydelse 
2443	2014-04-29	v	statliga aktörer området överlappande mandat försvårar företagen vända_sig 
2444	2014-04-29	v	samla resurser gemensamt bolag uppgift stimulera kapitalförsörjningen tidiga faser 
2445	2014-04-29	v	vänsterpartiet stärka industriforskningsinstituten verksamhet fokus miljöteknik innovation stärka verksamhet demonstrationsanläggningar testbäddar landsbygden kapitalförsörjningen problematisk företag fyller lokala sparbanker funktion 
2446	2014-04-29	v	förankring lokalsamhället kunskaper samhälle företag 
2447	2014-04-29	v	stärka lokala sparbanker möjligheter konkurrera storbanker bidra utvecklingen lokala näringslivet 
2448	2014-04-29	v	behövs lag- regeländringar stöd uppstart sparbanker 
2449	2014-04-29	v	därutöver sparbanker möjligheter stärka kapitalbas ap-fonder placeringsregler ändras 
2450	2014-04-29	v	styrs ap-fonder placeringar kortsiktiga avkastningsmål 
2451	2014-04-29	v	ändras ap-fonder användas strategisk investeringar syfte stärka sveriges långsiktiga tillväxtförutsättningar arbete pensionskapitalet stärkas företag sjuklöneansvaret betungande 
2452	2014-04-29	v	företag kollektiv lägre sjukfrånvaro genomsnittet sjuklönekostnader upphov problem enskilda företagen avbrott verksamheten 
2453	2014-04-29	v	företag anställda slippa betala dagars sjuklön 
2454	2014-04-29	v	företag anställda omfattas fullt_ut avtrappning företag 11–15 anställda 
2455	2014-04-29	v	förslaget avlastas företagen ekonomisk utestängningseffekter arbetsmarknaden minskar 
2456	2014-04-29	v	avvisar regeringen förslag sjuklöneansvaret modell föreslagit betydelse företagen möjligheter anställda modell företagen efterfrågat 
2457	2014-04-29	v	10.2stärkta landsbygden kommuner landsting likvärdiga erbjuda medborgare välfärdstjänster service 
2458	2014-04-29	v	svårare arbeta bedriva verksamhet landsbygden regionala skillnader drivit utveckling 
2459	2014-04-29	v	komma_till_rätta problematiken krävs likvärdiga grundförutsättningar vänsterpartiet skattepolitik gynnar 
2460	2014-04-29	v	riktade statliga stöd brukssamhällen landsbygd skapar möjligheter tillväxt stad vänsterpartiet leva staten ansvar servicen landsbygden posten uppdrag likvärdig service 
2461	2014-04-29	v	lokala kommersiell servicen landsbygden stärkas stöd lanthandel drivmedelsstationer utvecklingen lokala bankkontor stödjas tryggad polisförsörjning säkerställas 
2462	2014-04-29	v	stärka landsbygden grön omställning förbättra tillgången hållbara kommunikationer 
2463	2014-04-29	v	riktat statligt_stöd lågtrafikerade järnvägspår kollektivtrafik glesbygd byabussar 
2464	2014-04-29	v	utökat stöd produktion biogas gödsel införas stöd införas tankställen biogas 
2465	2014-04-29	v	11.1målen vänsterpartiets skattepolitik målsättningen vänsterpartiets skattepolitik skapa välfärd lita arbete inkomstskillnader skapa hållbar utveckling 
2466	2014-04-29	v	skatt betalas bärkraft välfärd fördelas behov 
2467	2014-04-29	v	skattesystemet utformat förstå tillämpa enskilda skattebetalaren 
2468	2014-04-29	v	vänsterpartiet betona vikten eftersträva system enhetligt likformigt undantag minimeras möjligheter skatteplanering skattefusk bekämpas kraftfullt 
2469	2014-04-29	v	skatter betalar åtaganden medborgar samhälleliga angelägenheter 
2470	2014-04-29	v	skatteuttaget finansieras offentliga investeringar utbildning forskning infrastruktur avgörande bygga sveriges ekonomisk styrka framgång 
2471	2014-04-29	v	skatter betalar välfärdstjänster sjukvård skola barn- äldreomsorg 
2472	2014-04-29	v	betala välfärden solidarisk skatter effektivt 
2473	2014-04-29	v	skattefinansierad generell välfärd kraftfullt verktyg utjämna skillnader jämlikheten jämställdheten klara våga ärliga skatteuttaget 
2474	2014-04-29	v	viljan betala skatt koppling satsningar sjukvård äldreomsorg skola 
2475	2014-04-29	v	alternativet betala välfärd privata försäkringar 
2476	2014-04-29	v	människors behov plånboken tjocklek avgör välfärd 
2477	2014-04-29	v	vänsterpartiets land byggs gemensam välfärd solidaritet starkare land marknaden girighet råda 
2478	2014-04-29	v	regeringen insett folklig värna generell välfärden vårpropositionen inkomstförstärkningar miljarder_kronor kommande satsa skola 
2479	2014-04-29	v	regeringen politik inneburit skattesänkningar miljarder_kronor 
2480	2014-04-29	v	bidragit offentliga_sektorns reala skatteinkomster minskat motsvarar minskning miljarder_kronor 
2481	2014-04-29	v	vänsterpartiet förda politiken inneburit systemskifte skatteområdet principen likformig beskattning bidragit urholka skattebaser 
2482	2014-04-29	v	privata konsumtionen tillåtits bekostnad offentliga 
2483	2014-04-29	v	minskar resurser välfärden möjligheter reformer rättvis fördelning ekonomiska_resurser 
2484	2014-04-29	v	skattesänkarpolitiken gynnat höginkomsttagare majoritet män slopad förmögenhetsskatt sänkt fastighetsskatt exklusiva villor rejäla inkomstskattesänkningar 
2485	2014-04-29	v	betalar pensionärer sjuka arbetslösa skatt löntagare inkomst orättvist ineffektivt skadas skattesystemets legitimitet 
2486	2014-04-29	v	regeringen skattesänkningar påtagligt ökat mäns nettoinkomster kvinnors män gynnas bekostnad kvinnor skatter sänks 
2487	2014-04-29	v	män inkomster betalar skatt kvinnor ökar mäns inkomster 
2488	2014-04-29	v	kvinnor missgynnas rådande maktstrukturer beroende försäkringssystem transfereringar regeringen försämrat finansiera skattesänkningar 
2489	2014-04-29	v	kvinnor missgynnas livsvillkor avgörs välfärden fungerar undantag skattesänkningar ständigt prioriteras 
2490	2014-04-29	v	aviserade skattehöjningar förändrar bilden regering främsta politisk vapen skattesänkningar 
2491	2014-04-29	v	vänsterpartiet översyn skattesystemet behövs parlamentarisk_utredning 
2492	2014-04-29	v	beskrivits borgerliga_regeringen allvarligt urholkat skattesystemets grunder principen skatt bärkraft 
2493	2014-04-29	v	behov skattesystemet klimatfrågan avgörande utmaning 
2494	2014-04-29	v	enskilt posten regeringen ensidiga skattesänkarpolitik jobbskatteavdraget främsta syfte löner nere 
2495	2014-04-29	v	lägre inkomstskatt pengar plånboken tanken kraven löneökningar arbetsgivar efterfrågan arbetskraft 
2496	2014-04-29	v	vänsterpartiet jobbskatteavdraget stegvis fasas_ut rättvis likformig beskattning vänsterpartiet kritisk jobbskatteavdraget 
2497	2014-04-29	v	jobbskatteavdraget skattesänkningar höga inkomster gynnar män kvinnor 
2498	2014-04-29	v	beläggen jobbskatteavdraget skapa jobb svaga 
2499	2014-04-29	v	presenterade institutet arbetsmarknadspolitisk utredning ifau rapport omöjligt utvärdera jobbskatteavdragets effekt sysselsättningen regeringen envist jobbskatteavdraget jobb 
2500	2014-04-29	v	regeringen beräkningar jobbeffekter stämma kostnad kronor jobb 
2501	2014-04-29	v	jobbskatteavdraget betalar skatt inkomst inkomsten utgörs pension föräldrapenning lön vänsterpartiet skatteuttaget rättvist 
2502	2014-04-29	v	politik låg- medelinkomsttagare oförändrad inkomstskatt 
2503	2014-04-29	v	tjänar kronor månaden föreslår inkomstskatten höjs jobbskatteavdraget trappas månadslön kronor skattehöjningen kronor 
2504	2014-04-29	v	tjänar kronor månaden vänsterpartiets politik avstå skattesänkningar jobbskatteavdragen 
2505	2014-04-29	v	sänka inkomstskatten grupper regeringen skattesänkningar 
2506	2014-04-29	v	sjuka arbetslösa förtidspensionärer m.fl. berörs förslaget 
2507	2014-04-29	v	uppskattar förslag inkomstförstärkning kronor månaden långtidssjukskriven inkomst beskattas 
2508	2014-04-29	v	orättvisa beskattningsklyftan pensionärer löntagare slutas 
2509	2014-04-29	v	riva_upp rut-bidraget undan alltmer skatteintäkter 
2510	2014-04-29	v	används höginkomsttagare kostar fåtal lågproduktiva arbetstillfällen problematisk arbetsvillkor 
2511	2014-04-29	v	gemensamma skattemedel numera subventionerar läxhjälp föräldrar råd köpa stärker övertygelse 
2512	2014-04-29	v	pengar satsningar förskola minskade barngrupper barnomsorg tillgänglig kvällar nätter helger småbarnsföräldrar jobbar 
2513	2014-04-29	v	finansieringen satsningar välfärden accepterar regeringen aviserade förslag slopa avdragsrätten privat pensionssparande 
2514	2014-04-29	v	11.3skatter styrmedel miljöpolitiken skatter avgifter viktiga styrmedel klimat- miljöomställningen 
2515	2014-04-29	v	vänsterpartiet orsakar negativ miljö- klimatpåverkan kostnader principen förorenaren betalar 
2516	2014-04-29	v	priset transporter inkludera kostnader miljöskador hälsoeffekter trafikolyckor samhällsekonomisk kostnader 
2517	2014-04-29	v	utsträckning styra trafik vägar ekologiskt_hållbara färdsätt inrikes transporter tredjedel växthusgasutsläppen 
2518	2014-04-29	v	inrikes transporter stod vägtrafiken utsläppen 
2519	2014-04-29	v	trafikverket kapacitetsutredning styrmedel leder minskad biltrafik krävs klimatmål 
2520	2014-04-29	v	utredningen fossilfri fordonstrafik skatten drivmedel sannolikt enskilt styrmedlet incitament åtgärder minskar vägtrafiken utsläpp koldioxid 
2521	2014-04-29	v	vänsterpartiet bedömer behov höja koldioxidskatten 
2522	2014-04-29	v	kompensatorisk åtgärder låga inkomster boende landsbygden 
2523	2014-04-29	v	motsätter sänkning koldioxidskatten regeringen kraftvärme värmeproduktion lett kolanvändningen ökat sektor 
2524	2014-04-29	v	utsläppen dra_in viktiga resurser klimatarbetet vänsterpartiet återställa skatten nivån 
2525	2014-04-29	v	skattepolitiken gynna kollektivtrafiken ökat utbud stad landsbygd 
2526	2014-04-29	v	transportmöjligheter nödvändighet enskilda företag förutsättning fungerande arbetsmarknad lastbilstransporter trafikökningen vägar 
2527	2014-04-29	v	motverka ökning tunga trafiken stimulera bränsleeffektivare fordon krävs åtgärder införa vägslitageavgift tunga fordon 
2528	2014-04-29	v	miljöperspektivet vägslitageavgift bidra kostnadsneutralitet svenska utländska åkare 
2529	2014-04-29	v	införandet vägslitageavgift skapas illegala transporter vägar motverka social dumpning åkerinäringen flyget kostnader miljöpåverkan 
2530	2014-04-29	v	utgångspunkt nivån koldioxid- energiskatt flygfotogen motsvara nivå bensin bilar 
2531	2014-04-29	v	försvåras internationell konventioner väntan ändring internationell regelverket föreslår beskattning klimatskatt inrikesflyget 
2532	2014-04-29	v	syfte förbättra folkhälsan föreslår regeringen punktskatter alkohol tobak höjs 
2533	2014-04-29	v	vänsterpartiet välkomnar åtgärder minskar konsumtionen varor 
2534	2014-04-29	v	folkhälsoskäl höja skatten snus cigaretter föreslår skatten tobaksvaror höjs 
2535	2014-04-29	v	11.4företags- kapital- egendomsskatter vänsterpartiet eftersträvar enhetligt likformigt regelsystem undantag förhindrar inlåsningseffekter snedvriden konkurren regeringen mandatperiod undantag 
2536	2014-04-29	v	regeringen sänkning arbetsgivaravgifter företag unga anställda 
2537	2014-04-29	v	skattesänkningen beräknas kosta miljarder_kronor syftet sagts skapa jobb unga utvärderingar myndigheter riksrevisionen konjunkturinstitutet regeringen finanspolitisk råd dyrt ineffektivt ungdomsarbetslösheten 
2538	2014-04-29	v	ifau raden utvärderingar uppskattar jobb skapats kostat kronor motsvarar anställda välfärden 
2539	2014-04-29	v	ungdomsarbetslöshet tydligt skattesänkarpolitiken avsedd effekt 
2540	2014-04-29	v	pengar ökade vinster företag unga anställda 
2541	2014-04-29	v	vänsterpartiet ta_bort nedsättningen socialavgifter unga 
2542	2014-04-29	v	komma_till_rätta ungdomsarbetslösheten behövs helhetspolitik jobb samhället regeringen infört skattelättnader branscher sänkningen restaurangmomsen motiverades sysselsättningsperspektiv 
2543	2014-04-29	v	siffror emellertid sysselsättningseffekter sänka restaurangmomsen t.o.m. obefintliga 
2544	2014-04-29	v	konjunkturinstitutet uppskattat skattesänkningen lett arbetade branschen innebära sysselsatta 
2545	2014-04-29	v	skapas jobb bransch skattesubventioneras staten lägger pengar subventionera restaurangbranschen satsningar tas_bort 
2546	2014-04-29	v	konjunkturinstitutet erkänner beräkningar osäkra stämma kostar skapat jobb momssänkningen kronor motsvarar välfärdsjobb 
2547	2014-04-29	v	vänsterpartiet skattekrona användas nytta betalar höja restaurangmomsen 
2548	2014-04-29	v	svenska bolagsskatten rimlig vinster samhälleliga investeringar utgifter 
2549	2014-04-29	v	fungera öppen ekonomi internationell konkurren sänktes bolagsskatten bruttokostnaden miljarder_kronor huvudargumentet skattenivån internationell konkurrenskraftig bolagsskatten konkurrenskraftig sänkningen 
2550	2014-04-29	v	oecd bolagsskatten genomsnittet oecd lägre bolagsskatt handelspartners däribland tyskland norge 
2551	2014-04-29	v	reell bolagsskatt betalas typer avdrag svenska bolagsskatten fördelaktig skatteverket vänsterpartiet föreslår bolagsskatten höjs 
2552	2014-04-29	v	förbättra villkoren svenska företag vänsterpartiet krävs investeringar fungerande infrastruktur utbildad arbetskraft satsningar skapar jobb vinster 
2553	2014-04-29	v	likaså staten bidra resurser forskning utveckling 
2554	2014-04-29	v	vänsterpartiet föreslår införs generöst stöd forskning utveckling medelstora_företag 
2555	2014-04-29	v	fokus gröna investeringar miljö klimat 
2556	2014-04-29	v	regeringen förändringar fastighetsskatten slopandet förmögenhetsskatten bidragit inkomstklyftor ökat 
2557	2014-04-29	v	äger lyxvillor rejäl skattesänkning småhusägare fastighetsskatt byta namn fastighetsavgift 
2558	2014-04-29	v	vänsterpartiets principiell hållning fastigheter tillgångar beskattas marknadsvärdet tillåtas slå_igenom beskattningen ägda bostad 
2559	2014-04-29	v	råda skattemässig neutralitet kategorier bostad upplåtelseformer ta_bort fastighetskatten hyreslägenheter 
2560	2014-04-29	v	föreslår införs arvsbeskattning betalas dödsboet skiftas 
2561	2014-04-29	v	11.5röd skatteväxling tydligt välfärden resurser 
2562	2014-04-29	v	anställda sjukvården äldreomsorgen barngrupper förskola fritidshemmen 
2563	2014-04-29	v	vänsterpartiet höja skatten låg- medelinkomsttagare råd bidra föreslår införs finansskatt 
2564	2014-04-29	v	höja skatten låg- medelinkomsttagare banker bidra samhällsbyggandet röd skatteväxling 
2565	2014-04-29	v	sveriges storbanker verksamhet utgör direkt finansiell stabiliteten strikt reglerad storbanker sammantaget vinst miljarder_kronor medborgare betalar banker övervinster 
2566	2014-04-29	v	marginaler banker bolånen garanterar banker verksamhet låna billigare marknaden 
2567	2014-04-29	v	riksbanken bedömt värdet implicita garantin uppgick miljarder_kronor storbanker tidsperioden 2002–2010. motsvarar hälften storbanker sammanlagda vinster skatt tidsperiod. vänsterpartiet krävs åtgärder risktagandet finanssektorn begränsa spekulationsekonomin lagt förslag reformera finanssektorn 
2568	2014-04-29	v	finanssektorn beskattas minskar risker utsätter samhällsekonomin finanssektorn underbeskattad 
2569	2014-04-29	v	förslag finansskatt summan vinster löneutbetalningar banker kreditmarknadsinstitut 
2570	2014-04-29	v	skatten läggs företag finansiell tjänster skattesatsen uppskattar intäkter miljarder_kronor 
2571	2014-04-29	v	sättet spekulativt beteende finansiell marknader motverkas resurser styras långsiktiga investeringar reala ekonomin förtjänst banker statliga garantin medborgar till_godo 
2572	2014-04-29	v	idén typen finansiell aktivitetsskatt ursprungligen 
2573	2014-04-29	v	vänsterpartiet positivt införande skatt finansiell transaktioner 
2574	2014-04-29	v	euroländer inlett fördjupat samarbete införa skatt 
2575	2014-04-29	v	genomförandet fördröjts meningsmotsättningar vänsterpartiet pröva införa motsvarande transaktionsskatt länder fördjupade samarbetet 
2576	2014-04-29	v	svenska intäkter skatt tillfalla svenska staten 
2577	2014-04-29	v	regeringen aviserar vårpropositionen slopa gruppregistrering mervärdesskatt 
2578	2014-04-29	v	vänsterpartiet förslaget missgynnar banker försäkringsbolag landsbygden 
2579	2014-04-29	v	förslag gynnar etableringar lokala sparbanker stärker möjlighet konkurrera 
2580	2014-04-29	v	12effekter vänsterpartiets budget tabell finansiell effekter offentlig sektor v-budget diff regeringen kronor finansiellt_sparande offentlig sektor finansiellt_sparande nivå v-budget tabell uppskattad jobbeffekt- reguljär sysselsättning diff regeringen nettoeffekt höjda skatter transfereringar/bidrag –1 –5 –7 övrigt tabell utbildningsplatser diff regeringen platser stockholm sjöstedt torbjörn björlund holma linde olofsson sydow mölleby ulla andersson rebalansering avses ansträngningar eurozonen utjämna skillnader konkurrenskraft bytesbalanser 
2581	2014-04-29	v	vanligaste kriteriet bedöma finanspolitiken inriktning fasta förändringen strukturell sparandet konjunkturläget bp 
2582	2014-04-29	v	strukturell sparandet minskar politiken expansiv finanspolitiken åtstramande strukturell sparandet ökar 
2583	2014-04-29	v	bnp-gapet grov uppskattning resursutnyttjandet ekonomin 
2584	2014-04-29	v	måttet fasta skillnaden faktisk potentiell potentiell avses bnp-nivå ekonomin jämvikt 
2585	2014-04-29	v	tankeram indikerar negativt bnp-gap lediga resurser positivt bnp-gap ekonomin överhettad 
2586	2014-04-29	v	konjunkturinstitutet konjunkturläget ekonomistyrningsverket prognos staten budget offentliga_finanser förklaringen bedömningar metoder bedömningar bnp-gapet 
2587	2014-04-29	v	utförlig analys finanspolitiska_rådet svensk finanspolitik 
2588	2014-04-29	v	ändring målet offentliga_finanser öppet regeringen överskottsmålet övergett 
2589	2014-04-29	v	försvagningen offentliga_finanser miljarder_kronor lägre riksdagen avslog förslaget höjda skiktgränser uttag statlig inkomstskatt konjunkturinstitutet konjunkturläget 27–28 sifferunderlag konjunkturläget undantag tillsatta offentliga utredningar 
2590	2014-04-29	v	åtanke förändring industriföretagen utsträckning lagt_ut produktion exter tjänsteföretag tillverkningsindustrins relativa minskning överskattas aggregerade statistiken avsnitt 
2591	2014-04-29	v	arbetslösheten ökat sysselsättningsgraden fallit regeringen tillträdde besvärande regeringen 
2592	2014-04-29	v	retorisk regeringen försökt lösa problem tala sysselsättningen absoluta peka sysselsättningen ökat sedan tillträdde hösten sysselsättningen säsongsrensade termer ökat 
2593	2014-04-29	v	debattörer påpekat argumentation djupt ohederlig naturligt sysselsättningen ökar absoluta befolkningen ökar 
2594	2014-04-29	v	välkommet regeringen vårpropositionen underkänner argumentation 
2595	2014-04-29	v	fördjupningsruta slår studeras skillnader tämligen befolkningen storlek avgörande betydelse mängden jobb sysselsättningen nivå 
2596	2014-04-29	v	befolkningen utveckling enskilda varierar systematisk sysselsättningen vp arbetsförmedlingen arbete 
2597	2014-04-29	v	konjunkturinstitutet konjunkturläget augusti riksbanken penningpolitisk rapport figur utvecklingen kvartalet kvartalet 
2598	2014-04-29	v	öppet arbetslösa sökande program aktivitetsstöd 16–64 vakansgraden mäts kvoten lediga jobb scb:s vakansstatistik arbetskraften scb:s arbetskraftsundersökningar 
2599	2014-04-29	v	arbetsförmedlingen sifferunderlag rapporten arbetsmarknadsutsikter hösten säsongsrensad trend säsongsrensad trend 
2600	2014-04-29	v	almega teknikföretagen unionen ekonomisk teknikindustri tjänster avtalsrörelsen 
2601	2014-04-29	v	stockhammer klär capital accumulation labour market institution unemployment medium cambridge journal economics 
2602	2014-04-29	v	lägre realräntor sänker företagen kapitalkostnader 
2603	2014-04-29	v	lägre kapitalkostnader ökade investeringar investeringar lönsamma antas lägre arbetslöshet 
2604	2014-04-29	v	närmare_bestämt nettokapitalstocken tillväxttakt capital stock 
2605	2014-04-29	v	nettoinvesteringar ameco arbetslöshet 1961–1979 ameco 1980–2012 
2606	2014-04-29	v	fasta bruttoinvesteringar arbetslöshet 1961–1979 ameco 1980–2012 
2607	2014-04-29	v	regeringen kommunfinansierade sysselsättningen ökat skillnaden ki:s siffror regeringen exkluderat sysselsatta plusjobben 
2608	2014-04-29	v	förfaringssätt märkligt plusjobb räknades sysselsatta aku. tillvägagångssättet anmärkningsvärt regeringen inkluderar åtgärder nystartsjobben statistiken 
2609	2014-04-29	v	intressant studera kommunfinansierade sysselsättningen utvecklats befolkningsutvecklingen 
2610	2014-04-29	v	låt_oss saken utgå regeringen siffror 
2611	2014-04-29	v	relaterar befolkningen årsskiftet uppgick anställda invånare motsvarande siffra årsskiftet minskning 
